,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
706,STM14_0190,STM0158,100.0,865,0,0,1,865,1,865,0.0,1775.0,865,1.0,<=>
709,STM14_0191,STM0159,100.0,280,0,0,1,280,1,280,0.0,570.0,280,1.0,<=>
710,STM14_0192,STM0160,100.0,120,0,0,1,120,1,120,4e-85,244.0,120,1.0,<=>
711,STM14_0193,STM0161,100.0,317,0,0,1,317,1,317,0.0,602.0,317,1.0,<=>
713,STM14_0194,STM0162,100.0,423,0,0,1,423,1,423,0.0,852.0,423,1.0,<=>
715,STM14_0195,STM0163,100.0,327,0,0,1,327,1,327,0.0,665.0,327,1.0,<=>
717,STM14_0196,STM0164,100.0,255,0,0,1,255,1,255,0.0,523.0,255,1.0,<=>
730,STM14_0197,STM0165,100.0,264,0,0,1,264,1,264,0.0,551.0,264,1.0,<=>
731,STM14_0198,STM0166,100.0,286,0,0,1,286,1,286,0.0,600.0,286,1.0,<=>
732,STM14_0199,STM0167,100.0,115,0,0,1,115,1,115,2e-82,238.0,115,1.0,<=>
733,STM14_0200,STM0168,100.0,536,0,0,1,536,1,536,0.0,1105.0,536,1.0,<=>
736,STM14_0201,STM0169,99.87,796,1,0,1,796,1,796,0.0,1626.0,796,1.0,<=>
737,STM14_0202,STM0170,100.0,178,0,0,1,178,1,178,9.999999999999996e-128,357.0,178,1.0,<=>
739,STM14_0203,STM0171,100.0,220,0,0,1,220,1,220,5.999999999999998e-165,455.0,220,1.0,<=>
741,STM14_0204,STM0172,100.0,308,0,0,1,308,1,308,0.0,630.0,308,1.0,<=>
827,STM14_0205,STM0173,99.61,256,1,0,1,256,1,256,0.0,504.0,256,1.0,<=>
828,STM14_0206,STM0174,100.0,359,0,0,1,359,1,359,0.0,743.0,359,1.0,<=>
832,STM14_0207,STM0175,100.0,848,0,0,1,848,1,848,0.0,1749.0,848,1.0,<=>
844,STM14_0208,STM0176,100.0,227,0,0,1,227,1,227,6.999999999999996e-171,471.0,227,1.0,<=>
858,STM14_0209,STM0177,100.0,179,0,0,1,179,1,179,1.9999999999999995e-129,362.0,179,1.0,<=>
871,STM14_0211,STM0178,100.0,146,0,0,1,146,1,146,9.999999999999999e-109,307.0,146,1.0,<=>
873,STM14_0212,STM0179,100.0,409,0,0,1,409,1,409,0.0,847.0,409,1.0,<=>
875,STM14_0213,STM0180,100.0,126,0,0,1,126,1,126,9.999999999999999e-92,262.0,126,1.0,<=>
876,STM14_0214,STM0181,100.0,284,0,0,1,284,1,284,0.0,580.0,284,1.0,<=>
877,STM14_0216,STM0182,100.0,263,0,0,1,263,1,263,0.0,542.0,263,1.0,<=>
878,STM14_0217,STM0183,100.0,159,0,0,1,159,1,159,9.999999999999997e-116,325.0,159,1.0,<=>
879,STM14_0218,STM0184,100.0,472,0,0,1,472,1,472,0.0,976.0,472,1.0,<=>
881,STM14_0219,STM0185,100.0,298,0,0,1,298,16,313,0.0,614.0,298,1.0,<=>
884,STM14_0220,STM0186,100.0,151,0,0,1,151,1,151,2.999999999999999e-110,311.0,151,1.0,<=>
885,STM14_0221,STM0187,100.0,234,0,0,1,234,1,234,1.9999999999999994e-178,491.0,234,1.0,<=>
886,STM14_0222,STM0188,100.0,176,0,0,1,176,1,176,4.999999999999999e-128,358.0,176,1.0,<=>
887,STM14_0223,STM0189,100.0,824,0,0,1,824,1,824,0.0,1648.0,824,1.0,<=>
890,STM14_0226,STM0190,100.0,840,0,0,1,840,1,840,0.0,1719.0,840,1.0,<=>
897,STM14_0228,STM0191,100.0,729,0,0,1,729,1,729,0.0,1511.0,729,1.0,<=>
906,STM14_0229,STM0192,100.0,265,0,0,1,265,1,265,0.0,539.0,265,1.0,<=>
992,STM14_0230,STM0193,100.0,296,0,0,1,296,1,296,0.0,607.0,296,1.0,<=>
993,STM14_0231,STM0194,99.85,685,1,0,1,685,1,685,0.0,1320.0,685,1.0,<=>
1002,STM14_0234,STM0195,100.0,186,0,0,1,186,1,186,2.999999999999999e-132,370.0,186,1.0,<=>
1011,STM14_0235,STM0196,100.0,885,0,0,1,885,1,885,0.0,1822.0,885,1.0,<=>
1023,STM14_0236,STM0197,100.0,250,0,0,1,250,1,250,0.0,514.0,250,1.0,<=>
1036,STM14_0237,STM0198,100.0,170,0,0,1,170,1,170,3.9999999999999997e-122,343.0,170,1.0,<=>
1038,STM14_0238,STM0199,100.0,158,0,0,1,158,1,158,6.999999999999999e-115,323.0,158,1.0,<=>
1042,STM14_0239,STM0200,100.0,176,0,0,1,176,1,176,3.9999999999999985e-127,356.0,176,1.0,<=>
1047,STM14_0240,STM0201,100.0,279,0,0,1,279,1,279,0.0,576.0,279,1.0,<=>
1048,STM14_0241,STM0202,100.0,426,0,0,1,426,1,426,0.0,872.0,426,1.0,<=>
1054,STM14_0243,STM0203,99.79,473,1,0,1,473,1,473,0.0,936.0,473,1.0,<=>
1056,STM14_0244,STM0204,100.0,114,0,0,1,114,16,129,1.9999999999999995e-80,233.0,114,1.0,<=>
1060,STM14_0245,STM0205,100.0,207,0,0,1,207,1,207,2.9999999999999992e-145,404.0,207,1.0,<=>
1062,STM14_0246,STM0206,100.0,266,0,0,1,266,1,266,0.0,540.0,266,1.0,<=>
1063,STM14_0247,STM0207,100.0,232,0,0,1,232,1,232,2.9999999999999987e-170,470.0,232,1.0,<=>
1065,STM14_0248,STM0208,100.0,505,0,0,1,505,1,505,0.0,1049.0,505,1.0,<=>
1066,STM14_0249,STM0209,100.0,475,0,0,1,475,1,475,0.0,946.0,475,1.0,<=>
1070,STM14_0250,STM0210,100.0,385,0,0,1,385,1,385,0.0,779.0,385,1.0,<=>
1071,STM14_0251,STM0211,100.0,128,0,0,1,128,1,128,4.999999999999999e-90,258.0,128,1.0,<=>
1072,STM14_0253,STM0213,99.64,274,1,0,1,274,1,274,0.0,558.0,274,1.0,<=>
1073,STM14_0254,STM0214,100.0,890,0,0,1,890,1,890,0.0,1823.0,890,1.0,<=>
1074,STM14_0255,STM0215,100.0,264,0,0,1,264,1,264,0.0,541.0,264,1.0,<=>
1076,STM14_0257,STM0216,100.0,241,0,0,1,241,1,241,0.0,498.0,241,1.0,<=>
1077,STM14_0258,STM0217,100.0,283,0,0,1,283,1,283,0.0,562.0,283,1.0,<=>
1078,STM14_0259,STM0218,100.0,241,0,0,1,241,1,241,5.999999999999999e-178,490.0,241,1.0,<=>
1080,STM14_0260,STM0219,100.0,185,0,0,1,185,1,185,7.999999999999999e-132,369.0,185,1.0,<=>
1081,STM14_0261,STM0220,100.0,398,0,0,1,398,1,398,0.0,824.0,398,1.0,<=>
1082,STM14_0263,STM0221,100.0,252,0,0,1,252,1,252,0.0,521.0,252,1.0,<=>
1083,STM14_0264,STM0222,100.0,285,0,0,1,285,1,285,0.0,561.0,285,1.0,<=>
1084,STM14_0265,STM0223,100.0,450,0,0,1,450,1,450,0.0,908.0,450,1.0,<=>
1088,STM14_0266,STM0224,100.0,804,0,0,1,804,1,804,0.0,1650.0,804,1.0,<=>
1089,STM14_0267,STM0225,100.0,161,0,0,1,161,1,161,1.9999999999999997e-113,320.0,161,1.0,<=>
1090,STM14_0268,STM0226,100.0,341,0,0,1,341,1,341,0.0,694.0,341,1.0,<=>
1094,STM14_0269,STM0227,99.34,151,1,0,31,181,1,151,1.9999999999999997e-107,305.0,181,0.8342541436464088,<=>
1096,STM14_0270,STM0228,100.0,262,0,0,1,262,1,262,0.0,533.0,262,1.0,<=>
1098,STM14_0271,STM0229,100.0,382,0,0,1,382,1,382,0.0,781.0,382,1.0,<=>
1099,STM14_0272,STM0230,100.0,198,0,0,1,198,1,198,1.9999999999999993e-144,401.0,198,1.0,<=>
1100,STM14_0273,STM0231,100.0,1160,0,0,1,1160,1,1160,0.0,2385.0,1160,1.0,<=>
1101,STM14_0274,STM0232,100.0,319,0,0,1,319,1,319,0.0,649.0,319,1.0,<=>
1102,STM14_0275,STM0233,100.0,587,0,0,1,587,1,587,0.0,1211.0,587,1.0,<=>
1103,STM14_0276,STM0234,100.0,713,0,0,1,713,1,713,0.0,1492.0,713,1.0,<=>
1108,STM14_0277,STM0235,100.0,129,0,0,1,129,1,129,7.999999999999997e-95,270.0,129,1.0,<=>
1109,STM14_0278,STM0236,100.0,430,0,0,1,430,1,430,0.0,865.0,430,1.0,<=>
1110,STM14_0279,STM0237,100.0,86,0,0,1,86,1,86,4e-59,176.0,86,1.0,<=>
1111,STM14_0280,STM0238,100.0,72,0,0,1,72,1,72,2e-46,143.0,72,1.0,<=>
1112,STM14_0281,STM0239,100.0,181,0,0,1,181,1,181,4.9999999999999987e-132,369.0,181,1.0,<=>
1113,STM14_0282,STM0240,100.0,140,0,0,1,140,1,140,1.9999999999999998e-97,278.0,140,1.0,<=>
1117,STM14_0284,STM0242,100.0,572,0,0,1,572,1,572,0.0,1176.0,572,1.0,<=>
1121,STM14_0285,STM0243,100.0,235,0,0,1,235,1,235,1.9999999999999993e-176,486.0,235,1.0,<=>
1122,STM14_0286,STM0244,100.0,134,0,0,1,134,1,134,9.999999999999997e-96,272.0,134,1.0,<=>
1123,STM14_0287,STM0245,100.0,271,0,0,1,271,1,271,0.0,542.0,271,1.0,<=>
1125,STM14_0288,STM0246,99.54,217,1,0,1,217,1,217,1.9999999999999992e-150,418.0,217,1.0,<=>
1139,STM14_0289,STM0247,100.0,343,0,0,1,343,1,343,0.0,706.0,343,1.0,<=>
1224,STM14_0290,STM0248,100.0,188,0,0,1,188,1,188,1.9999999999999995e-141,393.0,188,1.0,<=>
1226,STM14_0300,STM0255,99.63,267,1,0,1,267,1,267,0.0,542.0,267,1.0,<=>
1234,STM14_0301,STM0256,100.0,304,0,0,1,304,1,304,0.0,621.0,304,1.0,<=>
1275,STM14_0302,STM0257,100.0,391,0,0,1,391,1,391,0.0,753.0,391,1.0,<=>
1295,STM14_0303,STM0258,100.0,259,0,0,1,259,1,259,0.0,532.0,259,1.0,<=>
1296,STM14_0304,STM0259,100.0,256,0,0,1,256,1,256,0.0,527.0,256,1.0,<=>
1300,STM14_0305,STM0260,100.0,455,0,0,1,455,1,455,0.0,936.0,455,1.0,<=>
1302,STM14_0306,STM0261,100.0,251,0,0,1,251,1,251,0.0,528.0,251,1.0,<=>
1305,STM14_0307,STM0262,100.0,240,0,0,1,240,1,240,2.9999999999999988e-180,496.0,240,1.0,<=>
1306,STM14_0308,STM0263,100.0,155,0,0,1,155,1,155,4.9999999999999986e-116,326.0,155,1.0,<=>
1307,STM14_0309,STM0264,100.0,243,0,0,1,243,1,243,0.0,504.0,243,1.0,<=>
1309,STM14_0313,STM0266,100.0,351,0,0,1,351,1,351,0.0,687.0,351,1.0,<=>
1310,STM14_0314,STM0267,100.0,331,0,0,1,331,1,331,0.0,682.0,331,1.0,<=>
1311,STM14_0315,STM0268,99.84,627,1,0,1,627,1,627,0.0,1282.0,627,1.0,<=>
1312,STM14_0316,STM0269,100.0,164,0,0,1,164,1,164,5.999999999999998e-120,337.0,164,1.0,<=>
1313,STM14_0317,STM0270,100.0,274,0,0,1,274,1,274,0.0,567.0,274,1.0,<=>
1314,STM14_0318,STM0271,100.0,300,0,0,1,300,1,300,0.0,627.0,300,1.0,<=>
1315,STM14_0319,STM0272,100.0,879,0,0,1,879,1,879,0.0,1787.0,879,1.0,<=>
1319,STM14_0320,STM0273,100.0,180,0,0,1,180,1,180,2.999999999999999e-129,362.0,180,1.0,<=>
1320,STM14_0321,STM0274,99.0,502,0,1,1,497,1,502,0.0,1036.0,497,1.0100603621730382,<=>
