,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
299,STMMW_00721,STM14_0083,100.0,261,0,0,1,261,1,261,0.0,526.0,261,1.0,<=>
303,STMMW_00731,STM14_0084,100.0,517,0,0,1,517,1,517,0.0,1084.0,517,1.0,<=>
312,STMMW_00741,STM14_0085,100.0,405,0,0,1,405,1,405,0.0,846.0,405,1.0,<=>
313,STMMW_00751,STM14_0087,100.0,380,0,0,1,380,1,380,0.0,791.0,380,1.0,<=>
318,STMMW_00761,STM14_0088,100.0,505,0,0,1,505,1,505,0.0,1020.0,505,1.0,<=>
319,STMMW_00771,STM14_0090,100.0,256,0,0,1,256,1,256,0.0,514.0,256,1.0,<=>
322,STMMW_00781,STM14_0091,100.0,313,0,0,1,313,1,313,0.0,644.0,313,1.0,<=>
325,STMMW_00791,STM14_0092,100.0,428,0,0,1,428,1,428,0.0,870.0,428,1.0,<=>
329,STMMW_00801,STM14_0093,100.0,95,0,0,1,95,1,95,4.679999999999999e-69,198.0,95,1.0,<=>
331,STMMW_00811,STM14_0094,100.0,446,0,0,29,474,1,446,0.0,891.0,474,0.9409282700421941,<=>
349,STMMW_00821,STM14_0095,100.0,76,0,0,12,87,1,76,5.31e-53,157.0,87,0.8735632183908046,<=>
354,STMMW_00841,STM14_0096,100.0,138,0,0,1,138,1,138,1.6599999999999996e-104,291.0,138,1.0,<=>
355,STMMW_00851,STM14_0098,100.0,96,0,0,1,96,1,96,1.5299999999999998e-67,194.0,96,1.0,<=>
359,STMMW_00871,STM14_0099,100.0,64,0,0,1,64,1,64,9.89e-44,132.0,64,1.0,<=>
362,STMMW_00881,STM14_0100,100.0,629,0,0,1,629,1,629,0.0,1318.0,629,1.0,<=>
367,STMMW_00901,STM14_0103,100.0,176,0,0,1,176,1,176,2.769999999999999e-133,367.0,176,1.0,<=>
370,STMMW_00911,STM14_0104,100.0,620,0,0,1,620,1,620,0.0,1227.0,620,1.0,<=>
374,STMMW_00921,STM14_0106,100.0,159,0,0,1,159,1,159,1.8799999999999994e-120,333.0,159,1.0,<=>
375,STMMW_00931,STM14_0107,100.0,282,0,0,1,282,1,282,0.0,585.0,282,1.0,<=>
378,STMMW_00941,STM14_0108,100.0,125,0,0,1,125,1,125,2.76e-91,256.0,125,1.0,<=>
379,STMMW_00951,STM14_0109,100.0,273,0,0,1,273,1,273,0.0,565.0,273,1.0,<=>
380,STMMW_00961,STM14_0110,100.0,329,0,0,1,329,1,329,0.0,662.0,329,1.0,<=>
382,STMMW_00971,STM14_0111,99.766,428,1,0,1,428,1,428,0.0,876.0,428,1.0,<=>
387,STMMW_00981,STM14_0112,100.0,786,0,0,1,786,1,786,0.0,1637.0,786,1.0,<=>
388,STMMW_00991,STM14_0114,100.0,270,0,0,1,270,1,270,0.0,560.0,270,1.0,<=>
390,STMMW_01001,STM14_0115,100.0,219,0,0,1,219,1,219,1.7099999999999997e-167,457.0,219,1.0,<=>
394,STMMW_01011,STM14_0116,100.0,968,0,0,1,968,1,968,0.0,1986.0,968,1.0,<=>
397,STMMW_01021,STM14_0117,100.0,783,0,0,1,783,1,783,0.0,1626.0,783,1.0,<=>
398,STMMW_01031,STM14_0118,100.0,206,0,0,1,206,45,250,1.3999999999999998e-153,422.0,206,1.0,<=>
402,STMMW_01061,STM14_0119,100.0,139,0,0,1,139,1,139,2.1399999999999995e-104,291.0,139,1.0,<=>
403,STMMW_01071,STM14_0120,100.0,231,0,0,1,231,1,231,2.1499999999999996e-177,483.0,231,1.0,<=>
407,STMMW_01081,STM14_0121,100.0,500,0,0,1,500,1,500,0.0,1044.0,500,1.0,<=>
408,STMMW_01091,STM14_0122,100.0,569,0,0,1,569,1,569,0.0,1172.0,569,1.0,<=>
413,STMMW_01101,STM14_0123,100.0,281,0,0,1,281,1,281,0.0,586.0,281,1.0,<=>
431,STMMW_01111,STM14_0124,100.0,255,0,0,1,255,1,255,0.0,503.0,255,1.0,<=>
435,STMMW_01121,STM14_0125,100.0,235,0,0,1,235,1,235,9.339999999999998e-173,472.0,235,1.0,<=>
521,STMMW_01131,STM14_0126,100.0,536,0,0,1,536,1,536,0.0,1057.0,536,1.0,<=>
526,STMMW_01141,STM14_0127,100.0,327,0,0,1,327,1,327,0.0,669.0,327,1.0,<=>
528,STMMW_01151,STM14_0129,100.0,552,0,0,1,552,1,552,0.0,1134.0,552,1.0,<=>
535,STMMW_01161,STM14_0131,100.0,201,0,0,1,201,1,201,1.4099999999999994e-152,418.0,201,1.0,<=>
537,STMMW_01171,STM14_0132,100.0,466,0,0,1,466,1,466,0.0,963.0,466,1.0,<=>
541,STMMW_01181,STM14_0133,100.0,363,0,0,1,363,1,363,0.0,748.0,363,1.0,<=>
543,STMMW_01191,STM14_0134,100.0,523,0,0,1,523,1,523,0.0,1082.0,523,1.0,<=>
544,STMMW_01201,STM14_0135,100.0,28,0,0,1,28,1,28,4.4700000000000005e-15,57.4,28,1.0,<=>
545,STMMW_01211,STM14_0138,100.0,314,0,0,1,314,1,314,0.0,654.0,314,1.0,<=>
567,STMMW_01221,STM14_0139,100.0,553,0,0,1,553,1,553,0.0,1146.0,553,1.0,<=>
573,STMMW_01231,STM14_0140,100.0,163,0,0,1,163,1,163,1.2499999999999996e-116,324.0,163,1.0,<=>
575,STMMW_01241,STM14_0142,100.0,334,0,0,1,334,1,334,0.0,687.0,334,1.0,<=>
589,STMMW_01251,STM14_0145,100.0,152,0,0,1,152,1,152,4.999999999999999e-113,314.0,152,1.0,<=>
590,STMMW_01261,STM14_0146,100.0,313,0,0,1,313,1,313,0.0,632.0,313,1.0,<=>
591,STMMW_01271,STM14_0147,100.0,121,0,0,1,121,1,121,7.24e-87,245.0,121,1.0,<=>
592,STMMW_01281,STM14_0148,100.0,588,0,0,1,588,1,588,0.0,1202.0,588,1.0,<=>
597,STMMW_01291,STM14_0149,99.79799999999999,495,1,0,1,495,1,495,0.0,1009.0,495,1.0,<=>
601,STMMW_01301,STM14_0150,100.0,452,0,0,1,452,1,452,0.0,919.0,452,1.0,<=>
604,STMMW_01311,STM14_0151,100.0,360,0,0,1,360,1,360,0.0,719.0,360,1.0,<=>
605,STMMW_01321,STM14_0152,100.0,438,0,0,1,438,1,438,0.0,895.0,438,1.0,<=>
609,STMMW_01331,STM14_0153,99.74,385,1,0,1,385,30,414,0.0,767.0,385,1.0,<=>
611,STMMW_01341,STM14_0154,100.0,355,0,0,1,355,1,355,0.0,712.0,355,1.0,<=>
612,STMMW_01351,STM14_0155,100.0,491,0,0,1,491,1,491,0.0,1006.0,491,1.0,<=>
615,STMMW_01361,STM14_0156,100.0,306,0,0,1,306,1,306,0.0,618.0,306,1.0,<=>
617,STMMW_01371,STM14_0157,100.0,276,0,0,1,276,1,276,0.0,569.0,276,1.0,<=>
618,STMMW_01381,STM14_0158,100.0,420,0,0,1,420,1,420,0.0,855.0,420,1.0,<=>
619,STMMW_01391,STM14_0159,100.0,383,0,0,1,383,1,383,0.0,762.0,383,1.0,<=>
620,STMMW_01401,STM14_0160,100.0,305,0,0,1,305,1,305,0.0,632.0,305,1.0,<=>
621,STMMW_01411,STM14_0161,100.0,142,0,0,1,142,24,165,2.1599999999999999e-100,282.0,142,1.0,<=>
622,STMMW_01421,STM14_0162,100.0,901,0,0,1,901,1,901,0.0,1863.0,901,1.0,<=>
625,STMMW_01431,STM14_0163,100.0,131,0,0,1,131,1,131,4.6799999999999985e-95,266.0,131,1.0,<=>
631,STMMW_01441,STM14_0166,100.0,63,0,0,1,63,1,63,5.4099999999999995e-43,130.0,63,1.0,<=>
632,STMMW_01451,STM14_0167,100.0,247,0,0,1,247,1,247,0.0,500.0,247,1.0,<=>
633,STMMW_01461,STM14_0168,100.0,206,0,0,1,206,1,206,1.7499999999999996e-152,418.0,206,1.0,<=>
634,STMMW_01471,STM14_0169,100.0,347,0,0,1,347,1,347,0.0,715.0,347,1.0,<=>
636,STMMW_01481,STM14_0170,100.0,400,0,0,1,400,1,400,0.0,805.0,400,1.0,<=>
637,STMMW_01491,STM14_0171,100.0,461,0,0,1,461,1,461,0.0,944.0,461,1.0,<=>
639,STMMW_01501,STM14_0172,100.0,145,0,0,1,145,1,145,4.6199999999999984e-108,301.0,145,1.0,<=>
640,STMMW_01511,STM14_0174,99.59700000000001,248,1,0,1,248,50,297,0.0,504.0,248,1.0,<=>
641,STMMW_01521,STM14_0175,100.0,187,0,0,1,187,1,187,3.1999999999999995e-142,390.0,187,1.0,<=>
643,STMMW_01531,STM14_0176,100.0,284,0,0,1,284,1,284,0.0,575.0,284,1.0,<=>
644,STMMW_01541,STM14_0177,100.0,316,0,0,1,316,1,316,0.0,662.0,316,1.0,<=>
645,STMMW_01551,STM14_0178,99.786,468,1,0,1,468,1,468,0.0,955.0,468,1.0,<=>
652,STMMW_01561,STM14_0180,99.781,457,1,0,1,457,1,457,0.0,918.0,457,1.0,<=>
666,STMMW_01571,STM14_0182,100.0,254,0,0,1,254,1,254,0.0,508.0,254,1.0,<=>
684,STMMW_01581,STM14_0183,100.0,887,0,0,1,887,1,887,0.0,1846.0,887,1.0,<=>
687,STMMW_01591,STM14_0184,100.0,629,0,0,1,629,1,629,0.0,1242.0,629,1.0,<=>
689,STMMW_01601,STM14_0185,100.0,474,0,0,1,474,1,474,0.0,957.0,474,1.0,<=>
695,STMMW_01611,STM14_0187,100.0,94,0,0,1,94,1,94,6.319999999999999e-66,190.0,94,1.0,<=>
696,STMMW_01621,STM14_0188,100.0,263,0,0,1,263,1,263,0.0,545.0,263,1.0,<=>
697,STMMW_01641,STM14_0190,100.0,865,0,0,1,865,1,865,0.0,1775.0,865,1.0,<=>
700,STMMW_01651,STM14_0191,100.0,280,0,0,1,280,1,280,0.0,570.0,280,1.0,<=>
701,STMMW_01661,STM14_0192,100.0,120,0,0,1,120,1,120,1.0499999999999998e-86,244.0,120,1.0,<=>
702,STMMW_01671,STM14_0193,100.0,317,0,0,1,317,1,317,0.0,602.0,317,1.0,<=>
704,STMMW_01681,STM14_0194,100.0,423,0,0,1,423,1,423,0.0,852.0,423,1.0,<=>
706,STMMW_01691,STM14_0195,99.694,327,1,0,1,327,1,327,0.0,663.0,327,1.0,<=>
708,STMMW_01701,STM14_0196,100.0,255,0,0,1,255,1,255,0.0,523.0,255,1.0,<=>
721,STMMW_01711,STM14_0197,99.62100000000001,264,1,0,1,264,1,264,0.0,548.0,264,1.0,<=>
722,STMMW_01721,STM14_0198,100.0,286,0,0,1,286,1,286,0.0,600.0,286,1.0,<=>
723,STMMW_01731,STM14_0199,100.0,115,0,0,1,115,1,115,4.6299999999999985e-84,238.0,115,1.0,<=>
724,STMMW_01741,STM14_0200,100.0,536,0,0,1,536,1,536,0.0,1105.0,536,1.0,<=>
727,STMMW_01751,STM14_0201,99.874,796,1,0,1,796,1,796,0.0,1626.0,796,1.0,<=>
728,STMMW_01761,STM14_0202,100.0,178,0,0,1,178,1,178,2.0999999999999995e-129,357.0,178,1.0,<=>
730,STMMW_01771,STM14_0203,100.0,220,0,0,1,220,1,220,7.779999999999997e-167,455.0,220,1.0,<=>
732,STMMW_01781,STM14_0204,100.0,308,0,0,1,308,1,308,0.0,630.0,308,1.0,<=>
817,STMMW_01791,STM14_0205,100.0,256,0,0,1,256,1,256,0.0,508.0,256,1.0,<=>
818,STMMW_01801,STM14_0206,100.0,359,0,0,1,359,1,359,0.0,743.0,359,1.0,<=>
821,STMMW_01811,STM14_0207,99.882,848,1,0,1,848,1,848,0.0,1748.0,848,1.0,<=>
833,STMMW_01821,STM14_0208,100.0,227,0,0,1,227,1,227,8.809999999999996e-173,471.0,227,1.0,<=>
847,STMMW_01831,STM14_0209,100.0,179,0,0,1,179,1,179,3.739999999999999e-131,362.0,179,1.0,<=>
860,STMMW_01841,STM14_0211,100.0,146,0,0,1,146,1,146,1.9099999999999997e-110,307.0,146,1.0,<=>
862,STMMW_01851,STM14_0212,100.0,409,0,0,1,409,1,409,0.0,847.0,409,1.0,<=>
864,STMMW_01861,STM14_0213,100.0,126,0,0,1,126,1,126,2.7099999999999996e-93,262.0,126,1.0,<=>
865,STMMW_01871,STM14_0214,99.648,284,1,0,1,284,1,284,0.0,579.0,284,1.0,<=>
866,STMMW_01881,STM14_0216,99.62,263,1,0,1,263,1,263,0.0,541.0,263,1.0,<=>
867,STMMW_01891,STM14_0217,100.0,159,0,0,1,159,1,159,2.1099999999999995e-117,325.0,159,1.0,<=>
868,STMMW_01901,STM14_0218,100.0,472,0,0,1,472,1,472,0.0,976.0,472,1.0,<=>
870,STMMW_01911,STM14_0219,100.0,298,0,0,16,313,1,298,0.0,614.0,313,0.952076677316294,<=>
873,STMMW_01921,STM14_0220,100.0,151,0,0,1,151,1,151,5.539999999999999e-112,311.0,151,1.0,<=>
874,STMMW_01931,STM14_0221,100.0,234,0,0,1,234,1,234,2.9099999999999995e-180,491.0,234,1.0,<=>
875,STMMW_01941,STM14_0222,99.432,176,1,0,1,176,1,176,1.7799999999999996e-129,357.0,176,1.0,<=>
876,STMMW_01951,STM14_0223,100.0,824,0,0,1,824,1,824,0.0,1648.0,824,1.0,<=>
879,STMMW_01961,STM14_0226,100.0,840,0,0,1,840,1,840,0.0,1719.0,840,1.0,<=>
886,STMMW_01971,STM14_0228,100.0,729,0,0,1,729,1,729,0.0,1511.0,729,1.0,<=>
895,STMMW_01981,STM14_0229,100.0,265,0,0,1,265,1,265,0.0,539.0,265,1.0,<=>
981,STMMW_01991,STM14_0230,100.0,296,0,0,1,296,1,296,0.0,607.0,296,1.0,<=>
982,STMMW_02001,STM14_0231,100.0,685,0,0,1,685,1,685,0.0,1322.0,685,1.0,<=>
991,STMMW_02011,STM14_0234,100.0,186,0,0,1,186,1,186,4.519999999999999e-134,370.0,186,1.0,<=>
1001,STMMW_02021,STM14_0235,99.887,885,1,0,1,885,1,885,0.0,1819.0,885,1.0,<=>
1013,STMMW_02031,STM14_0236,100.0,250,0,0,1,250,1,250,0.0,514.0,250,1.0,<=>
1026,STMMW_02041,STM14_0237,100.0,155,0,0,1,155,16,170,2.1799999999999993e-111,310.0,155,1.0,<=>
1028,STMMW_02051,STM14_0238,100.0,158,0,0,1,158,1,158,1.2399999999999999e-116,323.0,158,1.0,<=>
1032,STMMW_02061,STM14_0239,100.0,176,0,0,1,176,1,176,6.649999999999999e-129,356.0,176,1.0,<=>
1037,STMMW_02071,STM14_0240,100.0,279,0,0,1,279,1,279,0.0,576.0,279,1.0,<=>
1038,STMMW_02081,STM14_0241,100.0,426,0,0,1,426,1,426,0.0,872.0,426,1.0,<=>
1044,STMMW_02091,STM14_0243,100.0,473,0,0,1,473,1,473,0.0,938.0,473,1.0,<=>
1046,STMMW_02101,STM14_0244,100.0,114,0,0,16,129,1,114,5.449999999999999e-82,233.0,129,0.8837209302325582,<=>
1050,STMMW_02111,STM14_0245,100.0,207,0,0,1,207,1,207,4.159999999999999e-147,404.0,207,1.0,<=>
1052,STMMW_02121,STM14_0246,100.0,266,0,0,1,266,1,266,0.0,540.0,266,1.0,<=>
1053,STMMW_02131,STM14_0247,100.0,232,0,0,1,232,1,232,3.2599999999999984e-172,470.0,232,1.0,<=>
1055,STMMW_02141,STM14_0248,100.0,505,0,0,1,505,1,505,0.0,1049.0,505,1.0,<=>
1056,STMMW_02151,STM14_0249,100.0,475,0,0,1,475,1,475,0.0,946.0,475,1.0,<=>
1060,STMMW_02161,STM14_0250,100.0,385,0,0,1,385,1,385,0.0,779.0,385,1.0,<=>
1061,STMMW_02171,STM14_0251,100.0,128,0,0,1,128,1,128,1.2899999999999998e-91,258.0,128,1.0,<=>
1069,STMMW_02191,STM14_0253,99.635,274,1,0,1,274,1,274,0.0,558.0,274,1.0,<=>
1070,STMMW_02201,STM14_0254,100.0,890,0,0,1,890,1,890,0.0,1823.0,890,1.0,<=>
1071,STMMW_02211,STM14_0255,100.0,264,0,0,1,264,1,264,0.0,541.0,264,1.0,<=>
1073,STMMW_02221,STM14_0257,100.0,241,0,0,1,241,1,241,0.0,498.0,241,1.0,<=>
1074,STMMW_02231,STM14_0258,99.647,283,1,0,1,283,1,283,0.0,561.0,283,1.0,<=>
1075,STMMW_02241,STM14_0259,100.0,241,0,0,1,241,1,241,6.969999999999998e-180,490.0,241,1.0,<=>
1077,STMMW_02251,STM14_0260,100.0,185,0,0,1,185,1,185,1.2999999999999998e-133,369.0,185,1.0,<=>
1078,STMMW_02261,STM14_0261,100.0,398,0,0,1,398,1,398,0.0,824.0,398,1.0,<=>
1079,STMMW_02271,STM14_0263,100.0,252,0,0,1,252,1,252,0.0,521.0,252,1.0,<=>
1080,STMMW_02281,STM14_0264,100.0,285,0,0,1,285,1,285,0.0,561.0,285,1.0,<=>
1081,STMMW_02291,STM14_0265,100.0,450,0,0,1,450,1,450,0.0,908.0,450,1.0,<=>
1085,STMMW_02301,STM14_0266,100.0,804,0,0,1,804,1,804,0.0,1650.0,804,1.0,<=>
1086,STMMW_02311,STM14_0267,100.0,161,0,0,1,161,1,161,3.919999999999999e-115,320.0,161,1.0,<=>
1087,STMMW_02321,STM14_0268,100.0,341,0,0,1,341,1,341,0.0,694.0,341,1.0,<=>
1091,STMMW_02331,STM14_0269,99.338,151,1,0,1,151,31,181,3.7799999999999986e-109,305.0,151,1.0,<=>
1093,STMMW_02341,STM14_0270,100.0,262,0,0,1,262,1,262,0.0,533.0,262,1.0,<=>
1095,STMMW_02351,STM14_0271,100.0,382,0,0,1,382,1,382,0.0,781.0,382,1.0,<=>
1096,STMMW_02361,STM14_0272,100.0,198,0,0,1,198,1,198,3.459999999999999e-146,401.0,198,1.0,<=>
1097,STMMW_02371,STM14_0273,100.0,1160,0,0,1,1160,1,1160,0.0,2385.0,1160,1.0,<=>
1098,STMMW_02381,STM14_0274,100.0,319,0,0,1,319,1,319,0.0,649.0,319,1.0,<=>
1099,STMMW_02391,STM14_0275,99.83,587,1,0,1,587,1,587,0.0,1208.0,587,1.0,<=>
1100,STMMW_02401,STM14_0276,100.0,713,0,0,1,713,1,713,0.0,1492.0,713,1.0,<=>
1105,STMMW_02411,STM14_0277,100.0,129,0,0,1,129,1,129,1.8799999999999997e-96,270.0,129,1.0,<=>
1106,STMMW_02421,STM14_0278,99.75200000000001,403,1,0,1,403,28,430,0.0,813.0,403,1.0,<=>
1107,STMMW_02431,STM14_0279,100.0,86,0,0,1,86,1,86,1.2299999999999999e-60,176.0,86,1.0,<=>
1108,STMMW_02441,STM14_0280,100.0,72,0,0,1,72,1,72,7.98e-48,143.0,72,1.0,<=>
1109,STMMW_02451,STM14_0281,100.0,181,0,0,1,181,1,181,7.919999999999998e-134,369.0,181,1.0,<=>
1110,STMMW_02461,STM14_0282,100.0,140,0,0,1,140,1,140,4.31e-99,278.0,140,1.0,<=>
1114,STMMW_02481,STM14_0284,99.825,572,1,0,1,572,1,572,0.0,1175.0,572,1.0,<=>
1118,STMMW_02491,STM14_0285,100.0,235,0,0,1,235,1,235,2.4299999999999993e-178,486.0,235,1.0,<=>
1119,STMMW_02501,STM14_0286,100.0,134,0,0,1,134,1,134,3.1499999999999994e-97,272.0,134,1.0,<=>
1120,STMMW_02511,STM14_0287,100.0,271,0,0,1,271,1,271,0.0,542.0,271,1.0,<=>
1122,STMMW_02521,STM14_0288,99.539,217,1,0,1,217,1,217,3.239999999999999e-152,418.0,217,1.0,<=>
1138,STMMW_02531,STM14_0289,100.0,343,0,0,1,343,1,343,0.0,706.0,343,1.0,<=>
1223,STMMW_02541,STM14_0300,100.0,267,0,0,1,267,1,267,0.0,544.0,267,1.0,<=>
1231,STMMW_02551,STM14_0301,99.671,304,1,0,1,304,1,304,0.0,619.0,304,1.0,<=>
1272,STMMW_02561,STM14_0302,100.0,391,0,0,1,391,1,391,0.0,753.0,391,1.0,<=>
1291,STMMW_02571,STM14_0303,100.0,259,0,0,1,259,1,259,0.0,532.0,259,1.0,<=>
1292,STMMW_02581,STM14_0304,100.0,256,0,0,1,256,1,256,0.0,527.0,256,1.0,<=>
1296,STMMW_02591,STM14_0305,100.0,455,0,0,1,455,1,455,0.0,936.0,455,1.0,<=>
