,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
46,STM474_0022,STM14_0028,100.0,180,0,0,1,180,1,180,1.4299999999999995e-128,355.0,180,1.0,<=>
59,STM474_0023,STM14_0029,99.206,252,2,0,1,252,24,275,0.0,506.0,252,1.0,<=>
72,STM474_0024,STM14_0030,100.0,873,0,0,1,873,1,873,0.0,1793.0,873,1.0,<=>
84,STM474_0025,STM14_0031,100.0,335,0,0,1,335,1,335,0.0,685.0,335,1.0,<=>
88,STM474_0026,STM14_0032,100.0,181,0,0,1,181,1,181,5.739999999999999e-136,374.0,181,1.0,<=>
102,STM474_0027,STM14_0033,100.0,172,0,0,1,172,1,172,1.1499999999999998e-125,347.0,172,1.0,<=>
115,STM474_0028,STM14_0034,100.0,243,0,0,1,243,1,243,0.0,502.0,243,1.0,<=>
128,STM474_0029,STM14_0035,100.0,281,0,0,1,281,1,281,0.0,579.0,281,1.0,<=>
131,STM474_0030,STM14_0036,100.0,109,0,0,1,109,1,109,1.4499999999999996e-80,228.0,109,1.0,<=>
133,STM474_0031,STM14_0037,100.0,149,0,0,1,149,1,149,5.639999999999999e-110,306.0,149,1.0,<=>
139,STM474_0033,STM14_0038,100.0,334,0,0,1,334,1,334,0.0,689.0,334,1.0,<=>
157,STM474_0034,STM14_0039,100.0,146,0,0,1,146,1,146,1.04e-107,300.0,146,1.0,<=>
162,STM474_0035,STM14_0041,100.0,572,0,0,1,572,1,572,0.0,1191.0,572,1.0,<=>
167,STM474_0036,STM14_0042,100.0,523,0,0,1,523,1,523,0.0,1066.0,523,1.0,<=>
171,STM474_0037,STM14_0043,100.0,253,0,0,5,257,1,253,0.0,521.0,257,0.9844357976653697,<=>
173,STM474_0038,STM14_0044,100.0,497,0,0,1,497,1,497,0.0,1026.0,497,1.0,<=>
177,STM474_0039,STM14_0045,100.0,396,0,0,1,396,1,396,0.0,840.0,396,1.0,<=>
182,STM474_0040,STM14_0046,99.76,417,1,0,1,417,1,417,0.0,871.0,417,1.0,<=>
184,STM474_0041,STM14_0047,100.0,571,0,0,1,571,1,571,0.0,1188.0,571,1.0,<=>
189,STM474_0042,STM14_0048,100.0,388,0,0,1,388,1,388,0.0,759.0,388,1.0,<=>
190,STM474_0043,STM14_0049,99.666,299,1,0,1,299,1,299,0.0,620.0,299,1.0,<=>
207,STM474_0044,STM14_0050,100.0,679,0,0,6,684,1,679,0.0,1419.0,684,0.9926900584795322,<=>
210,STM474_0045,STM14_0051,100.0,457,0,0,1,457,1,457,0.0,916.0,457,1.0,<=>
217,STM474_0046,STM14_0052,100.0,87,0,0,1,87,1,87,4.04e-58,170.0,87,1.0,<=>
218,STM474_0047,STM14_0053,100.0,71,0,0,1,71,1,71,1.02e-48,145.0,71,1.0,<=>
219,STM474_0048,STM14_0054,100.0,312,0,0,1,312,1,312,0.0,626.0,312,1.0,<=>
220,STM474_0049,STM14_0055,99.89399999999999,944,1,0,13,956,1,944,0.0,1964.0,956,0.9874476987447699,<=>
225,STM474_0050,STM14_0056,100.0,166,0,0,1,166,1,166,4.539999999999999e-121,335.0,166,1.0,<=>
226,STM474_0051,STM14_0058,100.0,149,0,0,1,149,1,149,2.4299999999999995e-108,301.0,149,1.0,<=>
228,STM474_0052,STM14_0059,100.0,316,0,0,1,316,1,316,0.0,645.0,316,1.0,<=>
229,STM474_0053,STM14_0060,100.0,400,0,0,8,407,1,400,0.0,831.0,407,0.9828009828009828,<=>
230,STM474_0054,STM14_0061,100.0,306,0,0,1,306,1,306,0.0,629.0,306,1.0,<=>
232,STM474_0055,STM14_0062,100.0,228,0,0,1,228,1,228,1.3099999999999997e-171,468.0,228,1.0,<=>
252,STM474_0056,STM14_0063,100.0,539,0,0,14,552,1,539,0.0,1110.0,552,0.9764492753623188,<=>
265,STM474_0058,STM14_0065,99.831,591,1,0,1,591,1,591,0.0,1199.0,591,1.0,<=>
268,STM474_0059,STM14_0066,100.0,79,0,0,1,79,1,79,2.7400000000000006e-52,154.0,79,1.0,<=>
271,STM474_0060,STM14_0067,100.0,446,0,0,1,446,1,446,0.0,889.0,446,1.0,<=>
272,STM474_0061,STM14_0069,99.713,348,0,1,1,348,1,347,0.0,713.0,348,1.0,<=>
274,STM474_0062,STM14_0070,100.0,97,0,0,1,97,1,97,4.549999999999999e-65,188.0,97,1.0,<=>
276,STM474_0063,STM14_0071,100.0,289,0,0,1,289,1,289,0.0,587.0,289,1.0,<=>
280,STM474_0064,STM14_0072,100.0,506,0,0,1,506,1,506,0.0,1043.0,506,1.0,<=>
282,STM474_0065,STM14_0073,100.0,183,0,0,1,183,1,183,7.379999999999998e-136,374.0,183,1.0,<=>
284,STM474_0066,STM14_0074,100.0,302,0,0,10,311,1,302,0.0,619.0,311,0.9710610932475884,<=>
288,STM474_0067,STM14_0075,100.0,273,0,0,1,273,1,273,0.0,547.0,273,1.0,<=>
289,STM474_0068,STM14_0076,100.0,91,0,0,1,91,1,91,5.379999999999998e-65,187.0,91,1.0,<=>
290,STM474_0069,STM14_0077,99.738,382,1,0,10,391,1,382,0.0,792.0,391,0.9769820971867008,<=>
294,STM474_0070,STM14_0078,100.0,1075,0,0,1,1075,1,1075,0.0,2208.0,1075,1.0,<=>
298,STM474_0071,STM14_0081,100.0,131,0,0,1,131,1,131,1.5399999999999998e-96,270.0,131,1.0,<=>
300,STM474_0072,STM14_0082,100.0,198,0,0,1,198,1,198,1.37e-148,407.0,198,1.0,<=>
302,STM474_0073,STM14_0083,100.0,261,0,0,1,261,1,261,0.0,526.0,261,1.0,<=>
306,STM474_0074,STM14_0084,100.0,517,0,0,1,517,1,517,0.0,1084.0,517,1.0,<=>
315,STM474_0076,STM14_0087,100.0,380,0,0,1,380,1,380,0.0,791.0,380,1.0,<=>
320,STM474_0077,STM14_0088,100.0,505,0,0,1,505,1,505,0.0,1020.0,505,1.0,<=>
321,STM474_0078,STM14_0089,98.361,61,1,0,1,61,9,69,6.8299999999999994e-40,122.0,61,1.0,<=>
322,STM474_0079,STM14_0090,100.0,256,0,0,1,256,1,256,0.0,514.0,256,1.0,<=>
325,STM474_0080,STM14_0091,100.0,313,0,0,1,313,1,313,0.0,644.0,313,1.0,<=>
328,STM474_0081,STM14_0092,100.0,428,0,0,1,428,1,428,0.0,870.0,428,1.0,<=>
332,STM474_0082,STM14_0093,100.0,95,0,0,1,95,1,95,4.679999999999999e-69,198.0,95,1.0,<=>
334,STM474_0084,STM14_0094,100.0,446,0,0,1,446,1,446,0.0,893.0,446,1.0,<=>
352,STM474_0085,STM14_0095,100.0,76,0,0,12,87,1,76,5.31e-53,157.0,87,0.8735632183908046,<=>
357,STM474_0086,STM14_0096,100.0,138,0,0,1,138,1,138,1.6599999999999996e-104,291.0,138,1.0,<=>
358,STM474_0087,STM14_0098,100.0,96,0,0,1,96,1,96,1.5299999999999998e-67,194.0,96,1.0,<=>
362,STM474_0088,STM14_0100,100.0,629,0,0,1,629,1,629,0.0,1318.0,629,1.0,<=>
367,STM474_0089,STM14_0103,100.0,176,0,0,1,176,1,176,2.769999999999999e-133,367.0,176,1.0,<=>
370,STM474_0090,STM14_0104,100.0,620,0,0,1,620,1,620,0.0,1227.0,620,1.0,<=>
374,STM474_0091,STM14_0106,99.37100000000001,159,1,0,1,159,1,159,8.089999999999999e-120,332.0,159,1.0,<=>
375,STM474_0092,STM14_0107,100.0,282,0,0,1,282,1,282,0.0,585.0,282,1.0,<=>
378,STM474_0093,STM14_0108,100.0,125,0,0,1,125,1,125,2.76e-91,256.0,125,1.0,<=>
379,STM474_0094,STM14_0109,100.0,273,0,0,1,273,1,273,0.0,565.0,273,1.0,<=>
380,STM474_0095,STM14_0110,100.0,329,0,0,1,329,1,329,0.0,662.0,329,1.0,<=>
382,STM474_0096,STM14_0111,100.0,428,0,0,1,428,1,428,0.0,878.0,428,1.0,<=>
387,STM474_0097,STM14_0112,100.0,786,0,0,1,786,1,786,0.0,1637.0,786,1.0,<=>
388,STM474_0098,STM14_0114,100.0,270,0,0,1,270,1,270,0.0,560.0,270,1.0,<=>
390,STM474_0099,STM14_0115,100.0,219,0,0,1,219,1,219,1.7099999999999997e-167,457.0,219,1.0,<=>
394,STM474_0100,STM14_0116,100.0,968,0,0,1,968,1,968,0.0,1986.0,968,1.0,<=>
397,STM474_0101,STM14_0117,100.0,783,0,0,1,783,1,783,0.0,1626.0,783,1.0,<=>
398,STM474_0102,STM14_0118,100.0,206,0,0,1,206,45,250,1.3999999999999998e-153,422.0,206,1.0,<=>
401,STM474_0103,STM14_0119,100.0,139,0,0,1,139,1,139,2.1399999999999995e-104,291.0,139,1.0,<=>
402,STM474_0104,STM14_0120,100.0,231,0,0,1,231,1,231,2.1499999999999996e-177,483.0,231,1.0,<=>
406,STM474_0105,STM14_0121,100.0,500,0,0,1,500,1,500,0.0,1044.0,500,1.0,<=>
407,STM474_0106,STM14_0122,100.0,569,0,0,1,569,1,569,0.0,1172.0,569,1.0,<=>
412,STM474_0107,STM14_0123,100.0,281,0,0,1,281,1,281,0.0,586.0,281,1.0,<=>
430,STM474_0108,STM14_0124,100.0,255,0,0,1,255,1,255,0.0,503.0,255,1.0,<=>
434,STM474_0109,STM14_0125,100.0,235,0,0,1,235,1,235,9.339999999999998e-173,472.0,235,1.0,<=>
520,STM474_0110,STM14_0126,100.0,536,0,0,1,536,1,536,0.0,1057.0,536,1.0,<=>
525,STM474_0111,STM14_0127,100.0,327,0,0,1,327,1,327,0.0,669.0,327,1.0,<=>
527,STM474_0112,STM14_0128,100.0,39,0,0,1,39,1,39,1.6e-24,82.0,39,1.0,<=>
528,STM474_0113,STM14_0129,100.0,552,0,0,1,552,1,552,0.0,1134.0,552,1.0,<=>
535,STM474_0116,STM14_0131,100.0,201,0,0,1,201,1,201,1.4099999999999994e-152,418.0,201,1.0,<=>
537,STM474_0117,STM14_0132,100.0,466,0,0,1,466,1,466,0.0,963.0,466,1.0,<=>
541,STM474_0118,STM14_0133,100.0,363,0,0,1,363,1,363,0.0,748.0,363,1.0,<=>
543,STM474_0119,STM14_0134,100.0,523,0,0,1,523,1,523,0.0,1082.0,523,1.0,<=>
544,STM474_0120,STM14_0135,100.0,28,0,0,1,28,1,28,4.4700000000000005e-15,57.4,28,1.0,<=>
545,STM474_0121,STM14_0138,100.0,314,0,0,28,341,1,314,0.0,655.0,341,0.9208211143695014,<=>
567,STM474_0122,STM14_0139,99.819,553,1,0,22,574,1,553,0.0,1147.0,574,0.9634146341463414,<=>
573,STM474_0123,STM14_0140,100.0,163,0,0,11,173,1,163,1.59e-116,324.0,173,0.9421965317919075,<=>
575,STM474_0124,STM14_0142,100.0,334,0,0,1,334,1,334,0.0,687.0,334,1.0,<=>
589,STM474_0125,STM14_0145,100.0,152,0,0,1,152,1,152,4.999999999999999e-113,314.0,152,1.0,<=>
590,STM474_0126,STM14_0146,100.0,313,0,0,1,313,1,313,0.0,632.0,313,1.0,<=>
591,STM474_0127,STM14_0147,100.0,121,0,0,1,121,1,121,7.24e-87,245.0,121,1.0,<=>
592,STM474_0128,STM14_0148,100.0,588,0,0,1,588,1,588,0.0,1202.0,588,1.0,<=>
597,STM474_0129,STM14_0149,99.79799999999999,495,1,0,1,495,1,495,0.0,1009.0,495,1.0,<=>
601,STM474_0130,STM14_0150,100.0,452,0,0,1,452,1,452,0.0,919.0,452,1.0,<=>
604,STM474_0131,STM14_0151,100.0,360,0,0,1,360,1,360,0.0,719.0,360,1.0,<=>
605,STM474_0132,STM14_0152,100.0,438,0,0,1,438,1,438,0.0,895.0,438,1.0,<=>
609,STM474_0133,STM14_0153,100.0,414,0,0,1,414,1,414,0.0,825.0,414,1.0,<=>
611,STM474_0134,STM14_0154,100.0,355,0,0,1,355,1,355,0.0,712.0,355,1.0,<=>
612,STM474_0135,STM14_0155,100.0,491,0,0,1,491,1,491,0.0,1006.0,491,1.0,<=>
615,STM474_0136,STM14_0156,100.0,306,0,0,1,306,1,306,0.0,618.0,306,1.0,<=>
617,STM474_0137,STM14_0157,100.0,276,0,0,1,276,1,276,0.0,569.0,276,1.0,<=>
618,STM474_0138,STM14_0158,100.0,420,0,0,1,420,1,420,0.0,855.0,420,1.0,<=>
619,STM474_0139,STM14_0159,100.0,383,0,0,1,383,1,383,0.0,762.0,383,1.0,<=>
620,STM474_0140,STM14_0160,100.0,305,0,0,1,305,1,305,0.0,632.0,305,1.0,<=>
621,STM474_0141,STM14_0161,100.0,165,0,0,1,165,1,165,2.0499999999999996e-119,331.0,165,1.0,<=>
622,STM474_0142,STM14_0162,100.0,901,0,0,1,901,1,901,0.0,1863.0,901,1.0,<=>
625,STM474_0143,STM14_0163,100.0,131,0,0,1,131,1,131,4.6799999999999985e-95,266.0,131,1.0,<=>
631,STM474_0145,STM14_0166,100.0,63,0,0,1,63,1,63,5.4099999999999995e-43,130.0,63,1.0,<=>
632,STM474_0146,STM14_0167,99.595,247,1,0,1,247,1,247,0.0,498.0,247,1.0,<=>
633,STM474_0147,STM14_0168,100.0,206,0,0,1,206,1,206,1.7499999999999996e-152,418.0,206,1.0,<=>
634,STM474_0149,STM14_0169,100.0,347,0,0,1,347,1,347,0.0,715.0,347,1.0,<=>
636,STM474_0150,STM14_0170,100.0,400,0,0,1,400,1,400,0.0,805.0,400,1.0,<=>
637,STM474_0151,STM14_0171,100.0,461,0,0,1,461,1,461,0.0,944.0,461,1.0,<=>
639,STM474_0152,STM14_0172,100.0,145,0,0,1,145,1,145,4.6199999999999984e-108,301.0,145,1.0,<=>
640,STM474_0153,STM14_0174,100.0,297,0,0,15,311,1,297,0.0,601.0,311,0.954983922829582,<=>
641,STM474_0154,STM14_0175,100.0,187,0,0,1,187,1,187,3.1999999999999995e-142,390.0,187,1.0,<=>
643,STM474_0155,STM14_0176,100.0,284,0,0,1,284,1,284,0.0,575.0,284,1.0,<=>
644,STM474_0156,STM14_0177,100.0,316,0,0,1,316,1,316,0.0,662.0,316,1.0,<=>
645,STM474_0157,STM14_0178,99.786,468,1,0,1,468,1,468,0.0,955.0,468,1.0,<=>
652,STM474_0158,STM14_0180,100.0,457,0,0,1,457,1,457,0.0,919.0,457,1.0,<=>
666,STM474_0159,STM14_0182,100.0,254,0,0,1,254,1,254,0.0,508.0,254,1.0,<=>
684,STM474_0160,STM14_0183,100.0,887,0,0,1,887,1,887,0.0,1846.0,887,1.0,<=>
687,STM474_0161,STM14_0184,100.0,629,0,0,1,629,1,629,0.0,1242.0,629,1.0,<=>
689,STM474_0162,STM14_0185,100.0,474,0,0,2,475,1,474,0.0,957.0,475,0.9978947368421053,<=>
695,STM474_0163,STM14_0186,100.0,42,0,0,1,42,1,42,1.4800000000000002e-25,84.7,42,1.0,<=>
696,STM474_0164,STM14_0187,100.0,94,0,0,1,94,1,94,6.319999999999999e-66,190.0,94,1.0,<=>
697,STM474_0165,STM14_0188,100.0,263,0,0,1,263,1,263,0.0,545.0,263,1.0,<=>
698,STM474_0167,STM14_0190,100.0,865,0,0,1,865,1,865,0.0,1775.0,865,1.0,<=>
701,STM474_0168,STM14_0191,100.0,280,0,0,1,280,1,280,0.0,570.0,280,1.0,<=>
702,STM474_0169,STM14_0192,100.0,120,0,0,1,120,1,120,1.0499999999999998e-86,244.0,120,1.0,<=>
703,STM474_0170,STM14_0193,100.0,317,0,0,21,337,1,317,0.0,603.0,337,0.9406528189910979,<=>
705,STM474_0171,STM14_0194,100.0,423,0,0,1,423,1,423,0.0,852.0,423,1.0,<=>
707,STM474_0172,STM14_0195,100.0,327,0,0,1,327,1,327,0.0,665.0,327,1.0,<=>
709,STM474_0173,STM14_0196,100.0,255,0,0,1,255,1,255,0.0,523.0,255,1.0,<=>
722,STM474_0174,STM14_0197,100.0,264,0,0,1,264,1,264,0.0,551.0,264,1.0,<=>
723,STM474_0175,STM14_0198,100.0,286,0,0,1,286,1,286,0.0,600.0,286,1.0,<=>
724,STM474_0176,STM14_0199,100.0,115,0,0,1,115,1,115,4.6299999999999985e-84,238.0,115,1.0,<=>
725,STM474_0177,STM14_0200,100.0,536,0,0,1,536,1,536,0.0,1105.0,536,1.0,<=>
728,STM474_0178,STM14_0201,99.874,796,1,0,1,796,1,796,0.0,1626.0,796,1.0,<=>
729,STM474_0179,STM14_0202,100.0,178,0,0,13,190,1,178,1.7899999999999993e-129,358.0,190,0.9368421052631579,<=>
731,STM474_0180,STM14_0203,100.0,220,0,0,1,220,1,220,7.779999999999997e-167,455.0,220,1.0,<=>
733,STM474_0181,STM14_0204,100.0,308,0,0,1,308,1,308,0.0,630.0,308,1.0,<=>
818,STM474_0182,STM14_0205,100.0,256,0,0,1,256,1,256,0.0,508.0,256,1.0,<=>
819,STM474_0183,STM14_0206,100.0,359,0,0,1,359,1,359,0.0,743.0,359,1.0,<=>
822,STM474_0184,STM14_0207,100.0,848,0,0,1,848,1,848,0.0,1749.0,848,1.0,<=>
834,STM474_0185,STM14_0208,100.0,227,0,0,1,227,1,227,8.809999999999996e-173,471.0,227,1.0,<=>
848,STM474_0186,STM14_0209,100.0,179,0,0,1,179,1,179,3.739999999999999e-131,362.0,179,1.0,<=>
861,STM474_0187,STM14_0211,100.0,146,0,0,1,146,1,146,1.9099999999999997e-110,307.0,146,1.0,<=>
863,STM474_0188,STM14_0212,100.0,409,0,0,1,409,1,409,0.0,847.0,409,1.0,<=>
865,STM474_0189,STM14_0213,100.0,126,0,0,1,126,1,126,2.7099999999999996e-93,262.0,126,1.0,<=>
866,STM474_0190,STM14_0214,100.0,284,0,0,1,284,1,284,0.0,580.0,284,1.0,<=>
867,STM474_0191,STM14_0216,100.0,263,0,0,1,263,1,263,0.0,542.0,263,1.0,<=>
868,STM474_0192,STM14_0217,100.0,159,0,0,1,159,1,159,2.1099999999999995e-117,325.0,159,1.0,<=>
869,STM474_0193,STM14_0218,100.0,472,0,0,1,472,1,472,0.0,976.0,472,1.0,<=>
871,STM474_0194,STM14_0219,99.664,298,1,0,16,313,1,298,0.0,611.0,313,0.952076677316294,<=>
874,STM474_0195,STM14_0220,100.0,151,0,0,7,157,1,151,4.519999999999998e-112,311.0,157,0.9617834394904459,<=>
875,STM474_0196,STM14_0221,100.0,234,0,0,3,236,1,234,1.4399999999999995e-180,491.0,236,0.9915254237288136,<=>
876,STM474_0197,STM14_0222,99.432,176,1,0,1,176,1,176,1.7799999999999996e-129,357.0,176,1.0,<=>
877,STM474_0198,STM14_0223,100.0,824,0,0,1,824,1,824,0.0,1648.0,824,1.0,<=>
880,STM474_0199,STM14_0226,100.0,840,0,0,1,840,1,840,0.0,1719.0,840,1.0,<=>
887,STM474_0200,STM14_0228,100.0,729,0,0,1,729,1,729,0.0,1511.0,729,1.0,<=>
896,STM474_0201,STM14_0229,100.0,265,0,0,1,265,1,265,0.0,539.0,265,1.0,<=>
982,STM474_0202,STM14_0230,100.0,296,0,0,1,296,1,296,0.0,607.0,296,1.0,<=>
983,STM474_0203,STM14_0231,100.0,685,0,0,1,685,1,685,0.0,1322.0,685,1.0,<=>
992,STM474_0204,STM14_0234,100.0,186,0,0,1,186,1,186,4.519999999999999e-134,370.0,186,1.0,<=>
1002,STM474_0205,STM14_0235,100.0,885,0,0,1,885,1,885,0.0,1822.0,885,1.0,<=>
1014,STM474_0206,STM14_0236,100.0,250,0,0,8,257,1,250,0.0,514.0,257,0.9727626459143969,<=>
1027,STM474_0207,STM14_0237,100.0,170,0,0,1,170,1,170,6.32e-124,343.0,170,1.0,<=>
1029,STM474_0208,STM14_0238,100.0,158,0,0,1,158,1,158,1.2399999999999999e-116,323.0,158,1.0,<=>
1033,STM474_0209,STM14_0239,100.0,176,0,0,1,176,1,176,6.649999999999999e-129,356.0,176,1.0,<=>
1038,STM474_0210,STM14_0240,100.0,279,0,0,1,279,1,279,0.0,576.0,279,1.0,<=>
1039,STM474_0211,STM14_0241,100.0,426,0,0,1,426,1,426,0.0,872.0,426,1.0,<=>
1045,STM474_0212,STM14_0243,100.0,473,0,0,1,473,1,473,0.0,938.0,473,1.0,<=>
1047,STM474_0213,STM14_0244,100.0,114,0,0,16,129,1,114,5.449999999999999e-82,233.0,129,0.8837209302325582,<=>
1051,STM474_0214,STM14_0245,100.0,207,0,0,1,207,1,207,4.159999999999999e-147,404.0,207,1.0,<=>
1053,STM474_0215,STM14_0246,100.0,266,0,0,1,266,1,266,0.0,540.0,266,1.0,<=>
1054,STM474_0216,STM14_0247,100.0,232,0,0,1,232,1,232,3.2599999999999984e-172,470.0,232,1.0,<=>
1056,STM474_0217,STM14_0248,100.0,505,0,0,1,505,1,505,0.0,1049.0,505,1.0,<=>
1057,STM474_0218,STM14_0249,100.0,475,0,0,4,478,1,475,0.0,946.0,478,0.9937238493723849,<=>
1061,STM474_0219,STM14_0250,100.0,385,0,0,1,385,1,385,0.0,779.0,385,1.0,<=>
1062,STM474_0220,STM14_0251,100.0,128,0,0,7,134,1,128,5.999999999999998e-92,259.0,134,0.9552238805970149,<=>
1070,STM474_0222,STM14_0253,99.635,274,1,0,1,274,1,274,0.0,558.0,274,1.0,<=>
1071,STM474_0223,STM14_0254,100.0,890,0,0,4,893,1,890,0.0,1823.0,893,0.9966405375139977,<=>
1072,STM474_0224,STM14_0255,100.0,264,0,0,1,264,1,264,0.0,541.0,264,1.0,<=>
1074,STM474_0225,STM14_0257,100.0,241,0,0,1,241,1,241,0.0,498.0,241,1.0,<=>
1075,STM474_0226,STM14_0258,100.0,283,0,0,1,283,1,283,0.0,562.0,283,1.0,<=>
1076,STM474_0227,STM14_0259,100.0,241,0,0,1,241,1,241,6.969999999999998e-180,490.0,241,1.0,<=>
1078,STM474_0228,STM14_0260,100.0,185,0,0,1,185,1,185,1.2999999999999998e-133,369.0,185,1.0,<=>
1079,STM474_0229,STM14_0261,100.0,398,0,0,1,398,1,398,0.0,824.0,398,1.0,<=>
1080,STM474_0230,STM14_0263,100.0,252,0,0,1,252,1,252,0.0,521.0,252,1.0,<=>
1081,STM474_0231,STM14_0264,100.0,285,0,0,1,285,1,285,0.0,561.0,285,1.0,<=>
1082,STM474_0232,STM14_0265,100.0,450,0,0,1,450,1,450,0.0,908.0,450,1.0,<=>
1086,STM474_0233,STM14_0266,100.0,804,0,0,1,804,1,804,0.0,1650.0,804,1.0,<=>
1087,STM474_0234,STM14_0267,100.0,161,0,0,1,161,1,161,3.919999999999999e-115,320.0,161,1.0,<=>
1088,STM474_0235,STM14_0268,100.0,341,0,0,1,341,1,341,0.0,694.0,341,1.0,<=>
1092,STM474_0236,STM14_0269,99.363,157,1,0,1,157,25,181,1.0399999999999999e-113,317.0,157,1.0,<=>
1094,STM474_0237,STM14_0270,100.0,262,0,0,1,262,1,262,0.0,533.0,262,1.0,<=>
1096,STM474_0238,STM14_0271,100.0,382,0,0,1,382,1,382,0.0,781.0,382,1.0,<=>
1097,STM474_0239,STM14_0272,100.0,198,0,0,1,198,1,198,3.459999999999999e-146,401.0,198,1.0,<=>
1098,STM474_0240,STM14_0273,99.914,1160,1,0,1,1160,1,1160,0.0,2382.0,1160,1.0,<=>
1099,STM474_0241,STM14_0274,100.0,319,0,0,1,319,1,319,0.0,649.0,319,1.0,<=>
1100,STM474_0242,STM14_0275,100.0,587,0,0,1,587,1,587,0.0,1211.0,587,1.0,<=>
1101,STM474_0243,STM14_0276,100.0,713,0,0,1,713,1,713,0.0,1492.0,713,1.0,<=>
1106,STM474_0244,STM14_0277,100.0,129,0,0,1,129,1,129,1.8799999999999997e-96,270.0,129,1.0,<=>
1107,STM474_0245,STM14_0278,100.0,430,0,0,1,430,1,430,0.0,865.0,430,1.0,<=>
1108,STM474_0246,STM14_0279,100.0,86,0,0,1,86,1,86,1.2299999999999999e-60,176.0,86,1.0,<=>
1109,STM474_0247,STM14_0280,100.0,72,0,0,1,72,1,72,7.98e-48,143.0,72,1.0,<=>
1110,STM474_0248,STM14_0281,100.0,181,0,0,1,181,1,181,7.919999999999998e-134,369.0,181,1.0,<=>
1111,STM474_0249,STM14_0282,100.0,140,0,0,1,140,1,140,4.31e-99,278.0,140,1.0,<=>
1115,STM474_0251,STM14_0284,100.0,572,0,0,1,572,1,572,0.0,1176.0,572,1.0,<=>
1119,STM474_0252,STM14_0285,100.0,235,0,0,1,235,1,235,2.4299999999999993e-178,486.0,235,1.0,<=>
1120,STM474_0253,STM14_0286,100.0,134,0,0,1,134,1,134,3.1499999999999994e-97,272.0,134,1.0,<=>
1121,STM474_0254,STM14_0287,100.0,271,0,0,1,271,1,271,0.0,542.0,271,1.0,<=>
1123,STM474_0255,STM14_0288,99.539,217,1,0,1,217,1,217,3.239999999999999e-152,418.0,217,1.0,<=>
1139,STM474_0256,STM14_0289,100.0,343,0,0,1,343,1,343,0.0,706.0,343,1.0,<=>
1224,STM474_0257,STM14_0290,100.0,188,0,0,1,188,1,188,3.2299999999999985e-143,393.0,188,1.0,<=>
1228,STM474_0266,STM14_0300,100.0,267,0,0,1,267,1,267,0.0,544.0,267,1.0,<=>
1236,STM474_0267,STM14_0301,100.0,304,0,0,1,304,1,304,0.0,621.0,304,1.0,<=>
1277,STM474_0268,STM14_0302,100.0,391,0,0,5,395,1,391,0.0,754.0,395,0.9898734177215189,<=>
1297,STM474_0269,STM14_0303,100.0,259,0,0,8,266,1,259,0.0,533.0,266,0.9736842105263158,<=>
