,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
87,STMMW_00241,STM0025,100.0,181,0,0,1,181,1,181,5.509999999999998e-136,374.0,181,1.0,<=>
101,STMMW_00251,STM0026,100.0,172,0,0,1,172,1,172,1.0999999999999997e-125,347.0,172,1.0,<=>
114,STMMW_00261,STM0027,100.0,243,0,0,1,243,1,243,0.0,502.0,243,1.0,<=>
127,STMMW_00271,STM0028,99.64399999999999,281,1,0,1,281,1,281,0.0,577.0,281,1.0,<=>
131,STMMW_00291,STM0029,100.0,149,0,0,1,149,1,149,5.419999999999998e-110,306.0,149,1.0,<=>
137,STMMW_00301,STM0030,99.70100000000001,334,1,0,1,334,1,334,0.0,686.0,334,1.0,<=>
155,STMMW_00311,STM0031,99.315,146,1,0,1,146,1,146,9.799999999999998e-107,297.0,146,1.0,<=>
160,STMMW_00331,STM0032,99.825,572,1,0,1,572,1,572,0.0,1190.0,572,1.0,<=>
165,STMMW_00341,STM0033,100.0,523,0,0,1,523,1,523,0.0,1066.0,523,1.0,<=>
169,STMMW_00351,STM0034,100.0,253,0,0,1,253,1,253,0.0,521.0,253,1.0,<=>
171,STMMW_00361,STM0035,100.0,497,0,0,1,497,1,497,0.0,1026.0,497,1.0,<=>
175,STMMW_00371,STM0036,100.0,396,0,0,1,396,1,396,0.0,840.0,396,1.0,<=>
180,STMMW_00381,STM0037,100.0,417,0,0,1,417,1,417,0.0,872.0,417,1.0,<=>
182,STMMW_00391,STM0038,99.825,571,1,0,1,571,1,571,0.0,1185.0,571,1.0,<=>
187,STMMW_00401,STM0039,100.0,388,0,0,1,388,1,388,0.0,759.0,388,1.0,<=>
188,STMMW_00411,STM0040,100.0,299,0,0,1,299,1,299,0.0,621.0,299,1.0,<=>
205,STMMW_00421,STM0041,100.0,679,0,0,1,679,1,679,0.0,1418.0,679,1.0,<=>
208,STMMW_00431,STM0042,100.0,457,0,0,1,457,1,457,0.0,916.0,457,1.0,<=>
215,STMMW_00441,STM0043,100.0,87,0,0,1,87,1,87,3.88e-58,170.0,87,1.0,<=>
216,STMMW_00451,STM0044,100.0,71,0,0,1,71,1,71,9.779999999999998e-49,145.0,71,1.0,<=>
217,STMMW_00461,STM0045,100.0,312,0,0,1,312,1,312,0.0,626.0,312,1.0,<=>
218,STMMW_00471,STM0046,100.0,944,0,0,1,944,1,944,0.0,1966.0,944,1.0,<=>
223,STMMW_00481,STM0047,100.0,166,0,0,1,166,1,166,4.3599999999999986e-121,335.0,166,1.0,<=>
224,STMMW_00491,STM0048,100.0,149,0,0,1,149,1,149,2.3399999999999997e-108,301.0,149,1.0,<=>
226,STMMW_00501,STM0049,100.0,316,0,0,1,316,1,316,0.0,645.0,316,1.0,<=>
227,STMMW_00511,STM0050,100.0,400,0,0,1,400,1,400,0.0,830.0,400,1.0,<=>
228,STMMW_00521,STM0051,100.0,306,0,0,1,306,1,306,0.0,629.0,306,1.0,<=>
230,STMMW_00531,STM0052,100.0,228,0,0,1,228,1,228,1.2599999999999996e-171,468.0,228,1.0,<=>
250,STMMW_00541,STM0053,99.814,539,1,0,1,539,1,539,0.0,1107.0,539,1.0,<=>
260,STMMW_00551,STM0054,100.0,433,0,0,1,433,1,433,0.0,839.0,433,1.0,<=>
263,STMMW_00561,STM3352,99.831,591,1,0,1,591,1,591,0.0,1199.0,591,1.0,<=>
266,STMMW_00571,STM0056,100.0,79,0,0,1,79,1,79,2.64e-52,154.0,79,1.0,<=>
269,STMMW_00581,STM0057,100.0,446,0,0,1,446,1,446,0.0,889.0,446,1.0,<=>
270,STMMW_00591,STM0058,100.0,347,0,0,1,347,1,347,0.0,717.0,347,1.0,<=>
272,STMMW_00601,STM0059,100.0,97,0,0,1,97,1,97,4.37e-65,188.0,97,1.0,<=>
274,STMMW_00611,STM0060,99.654,289,1,0,1,289,1,289,0.0,586.0,289,1.0,<=>
278,STMMW_00621,STM0061,99.802,506,1,0,1,506,1,506,0.0,1041.0,506,1.0,<=>
280,STMMW_00631,STM0062,100.0,183,0,0,1,183,1,183,7.089999999999997e-136,374.0,183,1.0,<=>
282,STMMW_00641,STM0063,100.0,302,0,0,1,302,1,302,0.0,619.0,302,1.0,<=>
286,STMMW_00651,STM0064,100.0,273,0,0,1,273,1,273,0.0,547.0,273,1.0,<=>
287,STMMW_00681,STM0066,100.0,382,0,0,1,382,1,382,0.0,793.0,382,1.0,<=>
291,STMMW_00691,STM0067,100.0,1075,0,0,1,1075,1,1075,0.0,2208.0,1075,1.0,<=>
295,STMMW_00701,STM0068,100.0,131,0,0,1,131,1,131,1.4799999999999995e-96,270.0,131,1.0,<=>
296,STMMW_00711,STM0069,100.0,198,0,0,1,198,1,198,1.3199999999999997e-148,407.0,198,1.0,<=>
298,STMMW_00721,STM0070,100.0,261,0,0,1,261,1,261,0.0,526.0,261,1.0,<=>
302,STMMW_00731,STM0071,100.0,517,0,0,1,517,1,517,0.0,1084.0,517,1.0,<=>
311,STMMW_00741,STM0072,100.0,405,0,0,1,405,1,405,0.0,846.0,405,1.0,<=>
312,STMMW_00751,STM0073,100.0,380,0,0,1,380,1,380,0.0,791.0,380,1.0,<=>
317,STMMW_00761,STM0074,99.802,505,1,0,1,505,1,505,0.0,1019.0,505,1.0,<=>
318,STMMW_00771,STM0075,100.0,256,0,0,1,256,1,256,0.0,514.0,256,1.0,<=>
321,STMMW_00781,STM0076,100.0,313,0,0,1,313,1,313,0.0,644.0,313,1.0,<=>
324,STMMW_00791,STM0077,99.766,428,1,0,1,428,1,428,0.0,867.0,428,1.0,<=>
328,STMMW_00801,STM0078,100.0,95,0,0,1,95,1,95,4.4999999999999996e-69,198.0,95,1.0,<=>
330,STMMW_00811,STM0079,100.0,446,0,0,29,474,1,446,0.0,891.0,474,0.9409282700421941,<=>
350,STMMW_00821,STM0080,100.0,76,0,0,12,87,1,76,5.0999999999999995e-53,157.0,87,0.8735632183908046,<=>
355,STMMW_00841,STM0081,100.0,138,0,0,1,138,1,138,1.5999999999999996e-104,291.0,138,1.0,<=>
356,STMMW_00851,STM0082,100.0,96,0,0,1,96,1,96,1.4699999999999997e-67,194.0,96,1.0,<=>
360,STMMW_00871,STM0083,100.0,64,0,0,1,64,1,64,9.5e-44,132.0,64,1.0,<=>
361,STMMW_00881,STM0084,100.0,629,0,0,1,629,1,629,0.0,1318.0,629,1.0,<=>
366,STMMW_00901,STM0085,100.0,176,0,0,1,176,1,176,2.6599999999999997e-133,367.0,176,1.0,<=>
369,STMMW_00911,STM0086,100.0,620,0,0,1,620,1,620,0.0,1227.0,620,1.0,<=>
373,STMMW_00921,STM0087,100.0,159,0,0,1,159,1,159,1.8099999999999997e-120,333.0,159,1.0,<=>
374,STMMW_00931,STM0088,100.0,282,0,0,1,282,1,282,0.0,585.0,282,1.0,<=>
377,STMMW_00941,STM0089,100.0,125,0,0,1,125,1,125,2.6499999999999997e-91,256.0,125,1.0,<=>
378,STMMW_00951,STM0090,99.634,273,1,0,1,273,1,273,0.0,563.0,273,1.0,<=>
379,STMMW_00961,STM0091,99.696,329,1,0,1,329,1,329,0.0,659.0,329,1.0,<=>
381,STMMW_00971,STM0092,99.766,428,1,0,1,428,1,428,0.0,876.0,428,1.0,<=>
386,STMMW_00981,STM0093,99.87299999999999,786,1,0,1,786,1,786,0.0,1633.0,786,1.0,<=>
387,STMMW_00991,STM0094,100.0,270,0,0,1,270,1,270,0.0,560.0,270,1.0,<=>
389,STMMW_01001,STM0095,100.0,219,0,0,1,219,1,219,1.6399999999999994e-167,457.0,219,1.0,<=>
393,STMMW_01011,STM0096,100.0,968,0,0,1,968,1,968,0.0,1986.0,968,1.0,<=>
396,STMMW_01021,STM0097,100.0,783,0,0,1,783,1,783,0.0,1626.0,783,1.0,<=>
397,STMMW_01031,STM0098,100.0,206,0,0,1,206,1,206,3.1999999999999994e-154,422.0,206,1.0,<=>
400,STMMW_01051,STM0099,100.0,100,0,0,1,100,1,100,1.0699999999999999e-73,210.0,100,1.0,<=>
401,STMMW_01061,STM0100,100.0,139,0,0,1,139,1,139,2.0499999999999996e-104,291.0,139,1.0,<=>
402,STMMW_01071,STM0101,100.0,231,0,0,1,231,1,231,2.069999999999999e-177,483.0,231,1.0,<=>
406,STMMW_01081,STM0102,100.0,500,0,0,1,500,1,500,0.0,1044.0,500,1.0,<=>
407,STMMW_01091,STM0103,100.0,569,0,0,1,569,1,569,0.0,1172.0,569,1.0,<=>
412,STMMW_01101,STM0104,100.0,281,0,0,1,281,1,281,0.0,586.0,281,1.0,<=>
431,STMMW_01111,STM0105,99.60799999999999,255,1,0,1,255,1,255,0.0,500.0,255,1.0,<=>
435,STMMW_01121,STM0106,100.0,235,0,0,1,235,1,235,8.969999999999997e-173,472.0,235,1.0,<=>
521,STMMW_01131,STM0107,100.0,536,0,0,1,536,1,536,0.0,1057.0,536,1.0,<=>
526,STMMW_01141,STM0108,100.0,327,0,0,1,327,1,327,0.0,669.0,327,1.0,<=>
528,STMMW_01151,STM0109,99.819,552,1,0,1,552,1,552,0.0,1133.0,552,1.0,<=>
536,STMMW_01161,STM0110,100.0,201,0,0,1,201,1,201,1.3499999999999996e-152,418.0,201,1.0,<=>
538,STMMW_01171,STM0111,100.0,466,0,0,1,466,1,466,0.0,963.0,466,1.0,<=>
542,STMMW_01181,STM0112,100.0,363,0,0,1,363,1,363,0.0,748.0,363,1.0,<=>
544,STMMW_01191,STM0113,100.0,523,0,0,1,523,1,523,0.0,1082.0,523,1.0,<=>
545,STMMW_01201,STM0114,100.0,28,0,0,1,28,1,28,4.3e-15,57.4,28,1.0,<=>
546,STMMW_01211,STM0115,100.0,314,0,0,1,314,1,314,0.0,654.0,314,1.0,<=>
568,STMMW_01221,STM0116,100.0,553,0,0,1,553,1,553,0.0,1146.0,553,1.0,<=>
576,STMMW_01231,STM0117,100.0,163,0,0,1,163,1,163,1.1999999999999997e-116,324.0,163,1.0,<=>
578,STMMW_01241,STM0118,100.0,334,0,0,1,334,1,334,0.0,687.0,334,1.0,<=>
592,STMMW_01251,STM0119,100.0,152,0,0,1,152,1,152,4.799999999999999e-113,314.0,152,1.0,<=>
593,STMMW_01261,STM0120,100.0,313,0,0,1,313,1,313,0.0,632.0,313,1.0,<=>
594,STMMW_01271,STM0121,100.0,121,0,0,1,121,1,121,6.9599999999999985e-87,245.0,121,1.0,<=>
595,STMMW_01281,STM0122,100.0,588,0,0,1,588,1,588,0.0,1202.0,588,1.0,<=>
600,STMMW_01291,STM0123,100.0,495,0,0,1,495,1,495,0.0,1012.0,495,1.0,<=>
604,STMMW_01301,STM0124,100.0,452,0,0,1,452,1,452,0.0,919.0,452,1.0,<=>
607,STMMW_01311,STM0125,100.0,360,0,0,1,360,1,360,0.0,719.0,360,1.0,<=>
608,STMMW_01321,STM0126,100.0,438,0,0,1,438,1,438,0.0,895.0,438,1.0,<=>
612,STMMW_01331,STM0127,99.74,385,1,0,1,385,30,414,0.0,767.0,385,1.0,<=>
614,STMMW_01341,STM0128,100.0,355,0,0,1,355,1,355,0.0,712.0,355,1.0,<=>
615,STMMW_01351,STM0129,100.0,491,0,0,1,491,1,491,0.0,1006.0,491,1.0,<=>
618,STMMW_01361,STM0130,100.0,306,0,0,1,306,1,306,0.0,618.0,306,1.0,<=>
620,STMMW_01371,STM0131,100.0,276,0,0,1,276,1,276,0.0,569.0,276,1.0,<=>
621,STMMW_01381,STM0132,100.0,420,0,0,1,420,1,420,0.0,855.0,420,1.0,<=>
622,STMMW_01391,STM0133,100.0,383,0,0,1,383,1,383,0.0,762.0,383,1.0,<=>
623,STMMW_01401,STM0134,100.0,305,0,0,1,305,1,305,0.0,632.0,305,1.0,<=>
624,STMMW_01411,STM0135,100.0,142,0,0,1,142,1,142,2.6199999999999994e-101,283.0,142,1.0,<=>
625,STMMW_01421,STM0136,100.0,901,0,0,1,901,1,901,0.0,1863.0,901,1.0,<=>
628,STMMW_01431,STM0137,100.0,131,0,0,1,131,1,131,4.4899999999999986e-95,266.0,131,1.0,<=>
634,STMMW_01441,STM0138,100.0,63,0,0,1,63,1,63,5.199999999999999e-43,130.0,63,1.0,<=>
635,STMMW_01451,STM0139,100.0,247,0,0,1,247,1,247,0.0,500.0,247,1.0,<=>
636,STMMW_01461,STM0140,100.0,206,0,0,1,206,1,206,1.6799999999999992e-152,418.0,206,1.0,<=>
637,STMMW_01471,STM0141,100.0,347,0,0,1,347,1,347,0.0,715.0,347,1.0,<=>
639,STMMW_01481,STM0142,100.0,400,0,0,1,400,1,400,0.0,805.0,400,1.0,<=>
640,STMMW_01491,STM0143,99.78299999999999,461,1,0,1,461,1,461,0.0,939.0,461,1.0,<=>
642,STMMW_01501,STM0144,100.0,145,0,0,1,145,1,145,4.4399999999999996e-108,301.0,145,1.0,<=>
643,STMMW_01511,STM0145,99.59700000000001,248,1,0,1,248,50,297,0.0,504.0,248,1.0,<=>
644,STMMW_01521,STM0146,99.465,187,1,0,1,187,1,187,1.0899999999999998e-141,389.0,187,1.0,<=>
646,STMMW_01531,STM0147,100.0,284,0,0,1,284,1,284,0.0,575.0,284,1.0,<=>
647,STMMW_01541,STM0148,100.0,316,0,0,1,316,1,316,0.0,662.0,316,1.0,<=>
648,STMMW_01551,STM0149,100.0,468,0,0,1,468,1,468,0.0,956.0,468,1.0,<=>
655,STMMW_01561,STM0150,99.781,457,1,0,1,457,1,457,0.0,918.0,457,1.0,<=>
669,STMMW_01571,STM0151,100.0,254,0,0,1,254,1,254,0.0,508.0,254,1.0,<=>
687,STMMW_01581,STM0152,100.0,887,0,0,1,887,1,887,0.0,1846.0,887,1.0,<=>
690,STMMW_01591,STM0153,100.0,629,0,0,1,629,1,629,0.0,1242.0,629,1.0,<=>
692,STMMW_01601,STM0154,100.0,474,0,0,1,474,1,474,0.0,957.0,474,1.0,<=>
698,STMMW_01611,STM0155,100.0,94,0,0,1,94,1,94,6.069999999999999e-66,190.0,94,1.0,<=>
699,STMMW_01621,STM0156,100.0,263,0,0,1,263,1,263,0.0,545.0,263,1.0,<=>
700,STMMW_01641,STM0158,100.0,865,0,0,1,865,1,865,0.0,1775.0,865,1.0,<=>
703,STMMW_01651,STM0159,100.0,280,0,0,1,280,1,280,0.0,570.0,280,1.0,<=>
704,STMMW_01661,STM0160,100.0,120,0,0,1,120,1,120,1.0099999999999999e-86,244.0,120,1.0,<=>
705,STMMW_01671,STM0161,100.0,317,0,0,1,317,1,317,0.0,602.0,317,1.0,<=>
707,STMMW_01681,STM0162,100.0,423,0,0,1,423,1,423,0.0,852.0,423,1.0,<=>
709,STMMW_01691,STM0163,99.694,327,1,0,1,327,1,327,0.0,663.0,327,1.0,<=>
711,STMMW_01701,STM0164,100.0,255,0,0,1,255,1,255,0.0,523.0,255,1.0,<=>
724,STMMW_01711,STM0165,99.62100000000001,264,1,0,1,264,1,264,0.0,548.0,264,1.0,<=>
725,STMMW_01721,STM0166,100.0,286,0,0,1,286,1,286,0.0,600.0,286,1.0,<=>
726,STMMW_01731,STM0167,100.0,115,0,0,1,115,1,115,4.44e-84,238.0,115,1.0,<=>
727,STMMW_01741,STM0168,100.0,536,0,0,1,536,1,536,0.0,1105.0,536,1.0,<=>
730,STMMW_01751,STM0169,100.0,796,0,0,1,796,1,796,0.0,1629.0,796,1.0,<=>
731,STMMW_01761,STM0170,100.0,178,0,0,1,178,1,178,2.0199999999999993e-129,357.0,178,1.0,<=>
733,STMMW_01771,STM0171,100.0,220,0,0,1,220,1,220,7.469999999999999e-167,455.0,220,1.0,<=>
735,STMMW_01781,STM0172,100.0,308,0,0,1,308,1,308,0.0,630.0,308,1.0,<=>
821,STMMW_01791,STM0173,99.609,256,1,0,1,256,1,256,0.0,504.0,256,1.0,<=>
822,STMMW_01801,STM0174,100.0,359,0,0,1,359,1,359,0.0,743.0,359,1.0,<=>
826,STMMW_01811,STM0175,99.882,848,1,0,1,848,1,848,0.0,1748.0,848,1.0,<=>
838,STMMW_01821,STM0176,100.0,227,0,0,1,227,1,227,8.459999999999996e-173,471.0,227,1.0,<=>
852,STMMW_01831,STM0177,100.0,179,0,0,1,179,1,179,3.589999999999999e-131,362.0,179,1.0,<=>
865,STMMW_01841,STM0178,100.0,146,0,0,1,146,1,146,1.83e-110,307.0,146,1.0,<=>
867,STMMW_01851,STM0179,100.0,409,0,0,1,409,1,409,0.0,847.0,409,1.0,<=>
869,STMMW_01861,STM0180,100.0,126,0,0,1,126,1,126,2.6099999999999997e-93,262.0,126,1.0,<=>
870,STMMW_01871,STM0181,99.648,284,1,0,1,284,1,284,0.0,579.0,284,1.0,<=>
871,STMMW_01881,STM0182,99.62,263,1,0,1,263,1,263,0.0,541.0,263,1.0,<=>
872,STMMW_01891,STM0183,100.0,159,0,0,1,159,1,159,2.0299999999999996e-117,325.0,159,1.0,<=>
873,STMMW_01901,STM0184,100.0,472,0,0,1,472,1,472,0.0,976.0,472,1.0,<=>
875,STMMW_01911,STM0185,100.0,313,0,0,1,313,1,313,0.0,645.0,313,1.0,<=>
878,STMMW_01921,STM0186,100.0,151,0,0,1,151,1,151,5.32e-112,311.0,151,1.0,<=>
879,STMMW_01931,STM0187,100.0,234,0,0,1,234,1,234,2.7999999999999987e-180,491.0,234,1.0,<=>
880,STMMW_01941,STM0188,99.432,176,1,0,1,176,1,176,1.7099999999999998e-129,357.0,176,1.0,<=>
881,STMMW_01951,STM0189,100.0,824,0,0,1,824,1,824,0.0,1648.0,824,1.0,<=>
884,STMMW_01961,STM0190,100.0,840,0,0,1,840,1,840,0.0,1719.0,840,1.0,<=>
891,STMMW_01971,STM0191,100.0,729,0,0,1,729,1,729,0.0,1511.0,729,1.0,<=>
900,STMMW_01981,STM0192,100.0,265,0,0,1,265,1,265,0.0,539.0,265,1.0,<=>
986,STMMW_01991,STM0193,100.0,296,0,0,1,296,1,296,0.0,607.0,296,1.0,<=>
987,STMMW_02001,STM0194,99.854,685,1,0,1,685,1,685,0.0,1320.0,685,1.0,<=>
996,STMMW_02011,STM0195,100.0,186,0,0,1,186,1,186,4.3399999999999986e-134,370.0,186,1.0,<=>
1005,STMMW_02021,STM0196,99.887,885,1,0,1,885,1,885,0.0,1819.0,885,1.0,<=>
1017,STMMW_02031,STM0197,100.0,250,0,0,1,250,1,250,0.0,514.0,250,1.0,<=>
1030,STMMW_02041,STM0198,100.0,155,0,0,1,155,16,170,2.099999999999999e-111,310.0,155,1.0,<=>
1032,STMMW_02051,STM0199,100.0,158,0,0,1,158,1,158,1.1899999999999998e-116,323.0,158,1.0,<=>
1036,STMMW_02061,STM0200,100.0,176,0,0,1,176,1,176,6.389999999999998e-129,356.0,176,1.0,<=>
1041,STMMW_02071,STM0201,100.0,279,0,0,1,279,1,279,0.0,576.0,279,1.0,<=>
1042,STMMW_02081,STM0202,100.0,426,0,0,1,426,1,426,0.0,872.0,426,1.0,<=>
1048,STMMW_02091,STM0203,99.789,473,1,0,1,473,1,473,0.0,936.0,473,1.0,<=>
1050,STMMW_02101,STM0204,100.0,129,0,0,1,129,1,129,1.5399999999999997e-94,265.0,129,1.0,<=>
1054,STMMW_02111,STM0205,100.0,207,0,0,1,207,1,207,3.9899999999999987e-147,404.0,207,1.0,<=>
1056,STMMW_02121,STM0206,100.0,266,0,0,1,266,1,266,0.0,540.0,266,1.0,<=>
1057,STMMW_02131,STM0207,100.0,232,0,0,1,232,1,232,3.129999999999999e-172,470.0,232,1.0,<=>
1059,STMMW_02141,STM0208,100.0,505,0,0,1,505,1,505,0.0,1049.0,505,1.0,<=>
1060,STMMW_02151,STM0209,100.0,475,0,0,1,475,1,475,0.0,946.0,475,1.0,<=>
1064,STMMW_02161,STM0210,100.0,385,0,0,1,385,1,385,0.0,779.0,385,1.0,<=>
1065,STMMW_02171,STM0211,100.0,128,0,0,1,128,1,128,1.2399999999999998e-91,258.0,128,1.0,<=>
1066,STMMW_02181,STM0212,100.0,433,0,0,1,433,1,433,0.0,860.0,433,1.0,<=>
1075,STMMW_02191,STM0213,100.0,274,0,0,1,274,1,274,0.0,561.0,274,1.0,<=>
1076,STMMW_02201,STM0214,100.0,890,0,0,1,890,1,890,0.0,1823.0,890,1.0,<=>
1077,STMMW_02211,STM0215,100.0,264,0,0,1,264,1,264,0.0,541.0,264,1.0,<=>
1079,STMMW_02221,STM0216,100.0,241,0,0,1,241,1,241,0.0,498.0,241,1.0,<=>
1080,STMMW_02231,STM0217,99.647,283,1,0,1,283,1,283,0.0,561.0,283,1.0,<=>
1081,STMMW_02241,STM0218,100.0,241,0,0,1,241,1,241,6.689999999999997e-180,490.0,241,1.0,<=>
1083,STMMW_02251,STM0219,100.0,185,0,0,1,185,1,185,1.2399999999999996e-133,369.0,185,1.0,<=>
1084,STMMW_02261,STM0220,100.0,398,0,0,1,398,1,398,0.0,824.0,398,1.0,<=>
1085,STMMW_02271,STM0221,100.0,252,0,0,1,252,1,252,0.0,521.0,252,1.0,<=>
1086,STMMW_02281,STM0222,100.0,285,0,0,1,285,1,285,0.0,561.0,285,1.0,<=>
1087,STMMW_02291,STM0223,100.0,450,0,0,1,450,1,450,0.0,908.0,450,1.0,<=>
1091,STMMW_02301,STM0224,100.0,804,0,0,1,804,1,804,0.0,1650.0,804,1.0,<=>
1092,STMMW_02311,STM0225,100.0,161,0,0,1,161,1,161,3.759999999999999e-115,320.0,161,1.0,<=>
1093,STMMW_02321,STM0226,100.0,341,0,0,1,341,1,341,0.0,694.0,341,1.0,<=>
1097,STMMW_02331,STM0227,100.0,151,0,0,1,151,1,151,2.5099999999999992e-110,307.0,151,1.0,<=>
1099,STMMW_02341,STM0228,100.0,262,0,0,1,262,1,262,0.0,533.0,262,1.0,<=>
1101,STMMW_02351,STM0229,100.0,382,0,0,1,382,1,382,0.0,781.0,382,1.0,<=>
1102,STMMW_02361,STM0230,100.0,198,0,0,1,198,1,198,3.319999999999999e-146,401.0,198,1.0,<=>
1103,STMMW_02371,STM0231,100.0,1160,0,0,1,1160,1,1160,0.0,2385.0,1160,1.0,<=>
1104,STMMW_02381,STM0232,100.0,319,0,0,1,319,1,319,0.0,649.0,319,1.0,<=>
1105,STMMW_02391,STM0233,99.83,587,1,0,1,587,1,587,0.0,1208.0,587,1.0,<=>
1106,STMMW_02401,STM0234,100.0,713,0,0,1,713,1,713,0.0,1492.0,713,1.0,<=>
1111,STMMW_02411,STM0235,100.0,129,0,0,1,129,1,129,1.8099999999999998e-96,270.0,129,1.0,<=>
1112,STMMW_02421,STM0236,99.75200000000001,403,1,0,1,403,28,430,0.0,813.0,403,1.0,<=>
1113,STMMW_02431,STM0237,100.0,86,0,0,1,86,1,86,1.18e-60,176.0,86,1.0,<=>
1114,STMMW_02441,STM0238,100.0,72,0,0,1,72,1,72,7.67e-48,143.0,72,1.0,<=>
1115,STMMW_02451,STM0239,100.0,181,0,0,1,181,1,181,7.609999999999998e-134,369.0,181,1.0,<=>
1116,STMMW_02461,STM0240,100.0,140,0,0,1,140,1,140,4.1399999999999986e-99,278.0,140,1.0,<=>
1120,STMMW_02481,STM0242,99.825,572,1,0,1,572,1,572,0.0,1175.0,572,1.0,<=>
1124,STMMW_02491,STM0243,100.0,235,0,0,1,235,1,235,2.3299999999999995e-178,486.0,235,1.0,<=>
1125,STMMW_02501,STM0244,100.0,134,0,0,1,134,1,134,3.0299999999999993e-97,272.0,134,1.0,<=>
1126,STMMW_02511,STM0245,100.0,271,0,0,1,271,1,271,0.0,542.0,271,1.0,<=>
1128,STMMW_02521,STM0246,100.0,217,0,0,1,217,1,217,4.709999999999999e-153,420.0,217,1.0,<=>
1144,STMMW_02531,STM0247,100.0,343,0,0,1,343,1,343,0.0,706.0,343,1.0,<=>
1229,STMMW_02541,STM0255,99.625,267,1,0,1,267,1,267,0.0,542.0,267,1.0,<=>
1237,STMMW_02551,STM0256,99.671,304,1,0,1,304,1,304,0.0,619.0,304,1.0,<=>
1278,STMMW_02561,STM0257,100.0,391,0,0,1,391,1,391,0.0,753.0,391,1.0,<=>
1298,STMMW_02571,STM0258,100.0,259,0,0,1,259,1,259,0.0,532.0,259,1.0,<=>
1299,STMMW_02581,STM0259,100.0,256,0,0,1,256,1,256,0.0,527.0,256,1.0,<=>
1303,STMMW_02591,STM0260,100.0,455,0,0,1,455,1,455,0.0,936.0,455,1.0,<=>
1305,STMMW_02601,STM0261,100.0,251,0,0,1,251,1,251,0.0,528.0,251,1.0,<=>
1308,STMMW_02611,STM0262,99.583,240,1,0,1,240,1,240,0.0,493.0,240,1.0,<=>
1309,STMMW_02621,STM0263,100.0,155,0,0,1,155,1,155,8.189999999999998e-118,326.0,155,1.0,<=>
1310,STMMW_02631,STM0264,100.0,243,0,0,1,243,1,243,0.0,504.0,243,1.0,<=>
1312,STMMW_02641,STM0266,100.0,351,0,0,1,351,1,351,0.0,687.0,351,1.0,<=>
1313,STMMW_02651,STM0267,100.0,331,0,0,1,331,1,331,0.0,682.0,331,1.0,<=>
1314,STMMW_02661,STM0268,99.84100000000001,627,1,0,1,627,1,627,0.0,1282.0,627,1.0,<=>
