,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
129,STM474_0030,SL1344_0029,100.0,109,0,0,1,109,1,109,1.4399999999999998e-80,228.0,109,1.0,<=>
131,STM474_0031,SL1344_0030,100.0,149,0,0,1,149,1,149,5.579999999999998e-110,306.0,149,1.0,<=>
137,STM474_0033,SL1344_0031,100.0,334,0,0,1,334,1,334,0.0,689.0,334,1.0,<=>
154,STM474_0034,SL1344_0032,100.0,146,0,0,1,146,1,146,1.0299999999999998e-107,300.0,146,1.0,<=>
159,STM474_0035,SL1344_0033,100.0,572,0,0,1,572,1,572,0.0,1191.0,572,1.0,<=>
164,STM474_0036,SL1344_0034,100.0,523,0,0,1,523,1,523,0.0,1066.0,523,1.0,<=>
168,STM474_0037,SL1344_0035,100.0,253,0,0,5,257,1,253,0.0,521.0,257,0.9844357976653697,<=>
170,STM474_0038,SL1344_0036,100.0,497,0,0,1,497,1,497,0.0,1026.0,497,1.0,<=>
174,STM474_0039,SL1344_0037,100.0,396,0,0,1,396,1,396,0.0,840.0,396,1.0,<=>
179,STM474_0040,SL1344_0038,100.0,417,0,0,1,417,1,417,0.0,872.0,417,1.0,<=>
181,STM474_0041,SL1344_0039,100.0,571,0,0,1,571,1,571,0.0,1188.0,571,1.0,<=>
186,STM474_0042,SL1344_0040,100.0,388,0,0,1,388,1,388,0.0,759.0,388,1.0,<=>
187,STM474_0043,SL1344_0041,100.0,299,0,0,1,299,1,299,0.0,621.0,299,1.0,<=>
204,STM474_0044,SL1344_0042,100.0,679,0,0,6,684,1,679,0.0,1419.0,684,0.9926900584795322,<=>
207,STM474_0045,SL1344_0043,100.0,457,0,0,1,457,1,457,0.0,916.0,457,1.0,<=>
214,STM474_0046,SL1344_0044,100.0,87,0,0,1,87,1,87,4e-58,170.0,87,1.0,<=>
215,STM474_0047,SL1344_0045,100.0,71,0,0,1,71,1,71,1.01e-48,145.0,71,1.0,<=>
216,STM474_0048,SL1344_0046,100.0,312,0,0,1,312,1,312,0.0,626.0,312,1.0,<=>
217,STM474_0049,SL1344_0047,100.0,944,0,0,13,956,1,944,0.0,1966.0,956,0.9874476987447699,<=>
222,STM474_0050,SL1344_0048,100.0,166,0,0,1,166,1,166,4.489999999999999e-121,335.0,166,1.0,<=>
223,STM474_0051,SL1344_0049,100.0,149,0,0,1,149,1,149,2.4099999999999994e-108,301.0,149,1.0,<=>
225,STM474_0052,SL1344_0050,100.0,316,0,0,1,316,1,316,0.0,645.0,316,1.0,<=>
226,STM474_0053,SL1344_0051,100.0,400,0,0,8,407,1,400,0.0,831.0,407,0.9828009828009828,<=>
227,STM474_0054,SL1344_0052,100.0,306,0,0,1,306,1,306,0.0,629.0,306,1.0,<=>
229,STM474_0055,SL1344_0053,100.0,228,0,0,1,228,1,228,1.2999999999999996e-171,468.0,228,1.0,<=>
249,STM474_0056,SL1344_0054,100.0,539,0,0,14,552,1,539,0.0,1110.0,552,0.9764492753623188,<=>
262,STM474_0058,SL1344_0056,100.0,591,0,0,1,591,1,591,0.0,1202.0,591,1.0,<=>
266,STM474_0059,SL1344_0057,100.0,79,0,0,1,79,1,79,2.7099999999999995e-52,154.0,79,1.0,<=>
269,STM474_0060,SL1344_0058,100.0,446,0,0,1,446,1,446,0.0,889.0,446,1.0,<=>
270,STM474_0061,SL1344_0059,100.0,348,0,0,1,348,1,348,0.0,719.0,348,1.0,<=>
272,STM474_0062,SL1344_0060,100.0,97,0,0,1,97,1,97,4.51e-65,188.0,97,1.0,<=>
274,STM474_0063,SL1344_0061,100.0,289,0,0,1,289,1,289,0.0,587.0,289,1.0,<=>
278,STM474_0064,SL1344_0062,100.0,506,0,0,1,506,1,506,0.0,1043.0,506,1.0,<=>
280,STM474_0065,SL1344_0063,100.0,183,0,0,1,183,1,183,7.299999999999997e-136,374.0,183,1.0,<=>
282,STM474_0066,SL1344_0064,99.663,297,1,0,15,311,1,297,0.0,608.0,311,0.954983922829582,<=>
286,STM474_0067,SL1344_0065,100.0,273,0,0,1,273,1,273,0.0,547.0,273,1.0,<=>
287,STM474_0069,SL1344_0067,99.738,382,1,0,10,391,1,382,0.0,792.0,391,0.9769820971867008,<=>
291,STM474_0070,SL1344_0068,100.0,1075,0,0,1,1075,1,1075,0.0,2208.0,1075,1.0,<=>
295,STM474_0071,SL1344_0069,100.0,131,0,0,1,131,1,131,1.5199999999999998e-96,270.0,131,1.0,<=>
297,STM474_0072,SL1344_0070,100.0,198,0,0,1,198,1,198,1.3599999999999996e-148,407.0,198,1.0,<=>
299,STM474_0073,SL1344_0071,100.0,261,0,0,1,261,1,261,0.0,526.0,261,1.0,<=>
303,STM474_0074,SL1344_0072,100.0,517,0,0,1,517,1,517,0.0,1084.0,517,1.0,<=>
312,STM474_0076,SL1344_0074,100.0,380,0,0,1,380,1,380,0.0,791.0,380,1.0,<=>
317,STM474_0077,SL1344_0075,100.0,505,0,0,1,505,1,505,0.0,1020.0,505,1.0,<=>
318,STM474_0079,SL1344_0076,100.0,256,0,0,1,256,1,256,0.0,514.0,256,1.0,<=>
321,STM474_0080,SL1344_0077,100.0,313,0,0,1,313,1,313,0.0,644.0,313,1.0,<=>
324,STM474_0081,SL1344_0078,100.0,428,0,0,1,428,1,428,0.0,870.0,428,1.0,<=>
328,STM474_0082,SL1344_0079,100.0,95,0,0,1,95,1,95,4.6299999999999987e-69,198.0,95,1.0,<=>
330,STM474_0084,SL1344_0080,100.0,446,0,0,1,446,1,446,0.0,893.0,446,1.0,<=>
350,STM474_0085,SL1344_0081,100.0,76,0,0,12,87,1,76,5.250000000000001e-53,157.0,87,0.8735632183908046,<=>
355,STM474_0086,SL1344_0082,100.0,138,0,0,1,138,1,138,1.6399999999999995e-104,291.0,138,1.0,<=>
356,STM474_0087,SL1344_0083,100.0,96,0,0,1,96,1,96,1.5199999999999995e-67,194.0,96,1.0,<=>
360,STM474_0088,SL1344_0084,100.0,629,0,0,1,629,1,629,0.0,1318.0,629,1.0,<=>
365,STM474_0089,SL1344_0086,100.0,176,0,0,1,176,1,176,2.739999999999999e-133,367.0,176,1.0,<=>
368,STM474_0090,SL1344_0087,100.0,620,0,0,1,620,1,620,0.0,1227.0,620,1.0,<=>
372,STM474_0091,SL1344_0088,100.0,159,0,0,1,159,1,159,2.589999999999999e-120,333.0,159,1.0,<=>
373,STM474_0092,SL1344_0089,100.0,282,0,0,1,282,1,282,0.0,585.0,282,1.0,<=>
376,STM474_0093,SL1344_0090,100.0,125,0,0,1,125,1,125,2.73e-91,256.0,125,1.0,<=>
377,STM474_0094,SL1344_0091,100.0,273,0,0,1,273,1,273,0.0,565.0,273,1.0,<=>
378,STM474_0095,SL1344_0092,100.0,329,0,0,1,329,1,329,0.0,662.0,329,1.0,<=>
380,STM474_0096,SL1344_0093,100.0,428,0,0,1,428,1,428,0.0,878.0,428,1.0,<=>
385,STM474_0097,SL1344_0094,100.0,786,0,0,1,786,1,786,0.0,1637.0,786,1.0,<=>
386,STM474_0098,SL1344_0095,100.0,270,0,0,1,270,1,270,0.0,560.0,270,1.0,<=>
388,STM474_0099,SL1344_0096,100.0,219,0,0,1,219,1,219,1.6899999999999994e-167,457.0,219,1.0,<=>
392,STM474_0100,SL1344_0097,100.0,968,0,0,1,968,1,968,0.0,1986.0,968,1.0,<=>
395,STM474_0101,SL1344_0098,100.0,783,0,0,1,783,1,783,0.0,1626.0,783,1.0,<=>
396,STM474_0102,SL1344_0099,100.0,206,0,0,1,206,1,206,3.299999999999999e-154,422.0,206,1.0,<=>
399,STM474_0103,SL1344_0100,100.0,139,0,0,1,139,1,139,2.11e-104,291.0,139,1.0,<=>
400,STM474_0104,SL1344_0101,100.0,231,0,0,1,231,1,231,2.129999999999999e-177,483.0,231,1.0,<=>
404,STM474_0105,SL1344_0102,100.0,500,0,0,1,500,1,500,0.0,1044.0,500,1.0,<=>
405,STM474_0106,SL1344_0103,100.0,569,0,0,1,569,1,569,0.0,1172.0,569,1.0,<=>
410,STM474_0107,SL1344_0104,100.0,281,0,0,1,281,1,281,0.0,586.0,281,1.0,<=>
428,STM474_0108,SL1344_0105,100.0,255,0,0,1,255,1,255,0.0,503.0,255,1.0,<=>
432,STM474_0109,SL1344_0106,100.0,235,0,0,1,235,1,235,9.239999999999997e-173,472.0,235,1.0,<=>
518,STM474_0110,SL1344_0107,100.0,536,0,0,1,536,1,536,0.0,1057.0,536,1.0,<=>
523,STM474_0111,SL1344_0108,100.0,327,0,0,1,327,1,327,0.0,669.0,327,1.0,<=>
524,STM474_0113,SL1344_0109,100.0,552,0,0,1,552,1,552,0.0,1134.0,552,1.0,<=>
531,STM474_0114,SL1344_0109A,100.0,40,0,0,9,48,1,40,6.2e-25,83.6,48,0.8333333333333334,<=>
532,STM474_0116,SL1344_0110,100.0,201,0,0,1,201,1,201,1.3899999999999996e-152,418.0,201,1.0,<=>
534,STM474_0117,SL1344_0111,100.0,466,0,0,1,466,1,466,0.0,963.0,466,1.0,<=>
538,STM474_0118,SL1344_0112,100.0,363,0,0,1,363,1,363,0.0,748.0,363,1.0,<=>
540,STM474_0119,SL1344_0113,100.0,523,0,0,1,523,1,523,0.0,1082.0,523,1.0,<=>
541,STM474_0120,SL1344_0114,100.0,28,0,0,1,28,1,28,4.43e-15,57.4,28,1.0,<=>
542,STM474_0121,SL1344_0115,100.0,314,0,0,28,341,1,314,0.0,655.0,341,0.9208211143695014,<=>
563,STM474_0122,SL1344_0116,99.819,553,1,0,22,574,1,553,0.0,1147.0,574,0.9634146341463414,<=>
570,STM474_0123,SL1344_0117,100.0,163,0,0,11,173,1,163,1.5699999999999998e-116,324.0,173,0.9421965317919075,<=>
572,STM474_0124,SL1344_0118,100.0,334,0,0,1,334,1,334,0.0,687.0,334,1.0,<=>
586,STM474_0125,SL1344_0119,100.0,152,0,0,1,152,1,152,4.949999999999998e-113,314.0,152,1.0,<=>
587,STM474_0126,SL1344_0120,100.0,313,0,0,1,313,1,313,0.0,632.0,313,1.0,<=>
588,STM474_0127,SL1344_0121,100.0,121,0,0,1,121,1,121,7.17e-87,245.0,121,1.0,<=>
589,STM474_0128,SL1344_0122,100.0,588,0,0,1,588,1,588,0.0,1202.0,588,1.0,<=>
594,STM474_0129,SL1344_0123,100.0,495,0,0,1,495,1,495,0.0,1012.0,495,1.0,<=>
598,STM474_0130,SL1344_0124,100.0,452,0,0,1,452,1,452,0.0,919.0,452,1.0,<=>
601,STM474_0131,SL1344_0125,100.0,360,0,0,1,360,1,360,0.0,719.0,360,1.0,<=>
602,STM474_0132,SL1344_0126,100.0,438,0,0,1,438,1,438,0.0,895.0,438,1.0,<=>
606,STM474_0133,SL1344_0127,99.74,385,1,0,30,414,1,385,0.0,767.0,414,0.9299516908212561,<=>
608,STM474_0134,SL1344_0128,100.0,355,0,0,1,355,1,355,0.0,712.0,355,1.0,<=>
609,STM474_0135,SL1344_0129,100.0,491,0,0,1,491,1,491,0.0,1006.0,491,1.0,<=>
612,STM474_0136,SL1344_0130,100.0,306,0,0,1,306,1,306,0.0,618.0,306,1.0,<=>
614,STM474_0137,SL1344_0131,100.0,276,0,0,1,276,1,276,0.0,569.0,276,1.0,<=>
615,STM474_0138,SL1344_0132,100.0,420,0,0,1,420,1,420,0.0,855.0,420,1.0,<=>
616,STM474_0139,SL1344_0133,100.0,383,0,0,1,383,1,383,0.0,762.0,383,1.0,<=>
617,STM474_0140,SL1344_0134,100.0,305,0,0,1,305,1,305,0.0,632.0,305,1.0,<=>
618,STM474_0141,SL1344_0135,100.0,142,0,0,24,165,1,142,2.4899999999999997e-100,282.0,165,0.8606060606060606,<=>
619,STM474_0142,SL1344_0136,100.0,901,0,0,1,901,1,901,0.0,1863.0,901,1.0,<=>
622,STM474_0143,SL1344_0137,100.0,131,0,0,1,131,1,131,4.629999999999999e-95,266.0,131,1.0,<=>
628,STM474_0145,SL1344_0138,100.0,63,0,0,1,63,1,63,5.35e-43,130.0,63,1.0,<=>
629,STM474_0146,SL1344_0139,100.0,247,0,0,1,247,1,247,0.0,500.0,247,1.0,<=>
630,STM474_0147,SL1344_0140,100.0,206,0,0,1,206,1,206,1.7299999999999993e-152,418.0,206,1.0,<=>
631,STM474_0149,SL1344_0141,100.0,347,0,0,1,347,1,347,0.0,715.0,347,1.0,<=>
633,STM474_0150,SL1344_0142,100.0,400,0,0,1,400,1,400,0.0,805.0,400,1.0,<=>
634,STM474_0151,SL1344_0143,100.0,461,0,0,1,461,1,461,0.0,944.0,461,1.0,<=>
638,STM474_0152,SL1344_0144,100.0,145,0,0,1,145,1,145,4.569999999999999e-108,301.0,145,1.0,<=>
640,STM474_0154,SL1344_0146,100.0,187,0,0,1,187,1,187,3.159999999999999e-142,390.0,187,1.0,<=>
642,STM474_0155,SL1344_0147,100.0,284,0,0,1,284,1,284,0.0,575.0,284,1.0,<=>
643,STM474_0156,SL1344_0148,100.0,316,0,0,1,316,1,316,0.0,662.0,316,1.0,<=>
644,STM474_0157,SL1344_0149,100.0,468,0,0,1,468,1,468,0.0,956.0,468,1.0,<=>
651,STM474_0158,SL1344_0150,100.0,457,0,0,1,457,1,457,0.0,919.0,457,1.0,<=>
665,STM474_0159,SL1344_0151,100.0,254,0,0,1,254,1,254,0.0,508.0,254,1.0,<=>
683,STM474_0160,SL1344_0152,100.0,887,0,0,1,887,1,887,0.0,1846.0,887,1.0,<=>
686,STM474_0161,SL1344_0153,100.0,629,0,0,1,629,1,629,0.0,1242.0,629,1.0,<=>
688,STM474_0162,SL1344_0154,100.0,474,0,0,2,475,1,474,0.0,957.0,475,0.9978947368421053,<=>
694,STM474_0164,SL1344_0155,100.0,94,0,0,1,94,1,94,6.249999999999999e-66,190.0,94,1.0,<=>
695,STM474_0165,SL1344_0156,100.0,263,0,0,1,263,1,263,0.0,545.0,263,1.0,<=>
696,STM474_0167,SL1344_0159,100.0,865,0,0,1,865,1,865,0.0,1775.0,865,1.0,<=>
698,STM474_0168,SL1344_0160,100.0,280,0,0,1,280,1,280,0.0,570.0,280,1.0,<=>
699,STM474_0169,SL1344_0161,100.0,120,0,0,1,120,1,120,1.0399999999999998e-86,244.0,120,1.0,<=>
700,STM474_0170,SL1344_0162,100.0,317,0,0,21,337,1,317,0.0,603.0,337,0.9406528189910979,<=>
702,STM474_0171,SL1344_0163,100.0,423,0,0,1,423,1,423,0.0,852.0,423,1.0,<=>
704,STM474_0172,SL1344_0164,100.0,327,0,0,1,327,1,327,0.0,665.0,327,1.0,<=>
706,STM474_0173,SL1344_0165,100.0,255,0,0,1,255,1,255,0.0,523.0,255,1.0,<=>
718,STM474_0174,SL1344_0166,100.0,264,0,0,1,264,1,264,0.0,551.0,264,1.0,<=>
719,STM474_0175,SL1344_0167,100.0,286,0,0,1,286,1,286,0.0,600.0,286,1.0,<=>
720,STM474_0176,SL1344_0168,100.0,115,0,0,1,115,1,115,4.58e-84,238.0,115,1.0,<=>
721,STM474_0177,SL1344_0169,100.0,536,0,0,1,536,1,536,0.0,1105.0,536,1.0,<=>
724,STM474_0178,SL1344_0170,100.0,796,0,0,1,796,1,796,0.0,1629.0,796,1.0,<=>
725,STM474_0179,SL1344_0171,100.0,178,0,0,13,190,1,178,1.7699999999999993e-129,358.0,190,0.9368421052631579,<=>
727,STM474_0180,SL1344_0172,100.0,220,0,0,1,220,1,220,7.699999999999998e-167,455.0,220,1.0,<=>
729,STM474_0181,SL1344_0173,100.0,308,0,0,1,308,1,308,0.0,630.0,308,1.0,<=>
814,STM474_0182,SL1344_0174,100.0,256,0,0,1,256,1,256,0.0,508.0,256,1.0,<=>
815,STM474_0183,SL1344_0175,100.0,359,0,0,1,359,1,359,0.0,743.0,359,1.0,<=>
818,STM474_0184,SL1344_0176,100.0,848,0,0,1,848,1,848,0.0,1749.0,848,1.0,<=>
830,STM474_0185,SL1344_0177,100.0,227,0,0,1,227,1,227,8.709999999999997e-173,471.0,227,1.0,<=>
844,STM474_0186,SL1344_0178,100.0,179,0,0,1,179,1,179,3.699999999999999e-131,362.0,179,1.0,<=>
857,STM474_0187,SL1344_0179,100.0,146,0,0,1,146,1,146,1.8899999999999995e-110,307.0,146,1.0,<=>
859,STM474_0188,SL1344_0180,100.0,409,0,0,1,409,1,409,0.0,847.0,409,1.0,<=>
861,STM474_0189,SL1344_0181,100.0,126,0,0,1,126,1,126,2.68e-93,262.0,126,1.0,<=>
862,STM474_0190,SL1344_0182,100.0,284,0,0,1,284,1,284,0.0,580.0,284,1.0,<=>
863,STM474_0191,SL1344_0183,100.0,263,0,0,1,263,1,263,0.0,542.0,263,1.0,<=>
864,STM474_0192,SL1344_0184,100.0,159,0,0,1,159,1,159,2.0899999999999992e-117,325.0,159,1.0,<=>
865,STM474_0193,SL1344_0185,100.0,472,0,0,1,472,1,472,0.0,976.0,472,1.0,<=>
867,STM474_0194,SL1344_0186,100.0,313,0,0,1,313,1,313,0.0,644.0,313,1.0,<=>
870,STM474_0195,SL1344_0187,100.0,151,0,0,7,157,1,151,4.469999999999999e-112,311.0,157,0.9617834394904459,<=>
872,STM474_0196,SL1344_0188,100.0,234,0,0,3,236,1,234,1.4199999999999994e-180,491.0,236,0.9915254237288136,<=>
873,STM474_0197,SL1344_0189,100.0,176,0,0,1,176,1,176,5.2199999999999986e-130,358.0,176,1.0,<=>
874,STM474_0198,SL1344_0190,100.0,824,0,0,1,824,1,824,0.0,1648.0,824,1.0,<=>
877,STM474_0199,SL1344_0191,100.0,840,0,0,1,840,1,840,0.0,1719.0,840,1.0,<=>
884,STM474_0200,SL1344_0192,100.0,729,0,0,1,729,1,729,0.0,1511.0,729,1.0,<=>
893,STM474_0201,SL1344_0193,100.0,265,0,0,1,265,1,265,0.0,539.0,265,1.0,<=>
979,STM474_0202,SL1344_0194,100.0,296,0,0,1,296,1,296,0.0,607.0,296,1.0,<=>
980,STM474_0203,SL1344_0195,100.0,685,0,0,1,685,1,685,0.0,1322.0,685,1.0,<=>
989,STM474_0204,SL1344_0196,100.0,186,0,0,1,186,1,186,4.469999999999999e-134,370.0,186,1.0,<=>
999,STM474_0205,SL1344_0197,100.0,885,0,0,1,885,1,885,0.0,1822.0,885,1.0,<=>
1011,STM474_0206,SL1344_0198,100.0,250,0,0,8,257,1,250,0.0,514.0,257,0.9727626459143969,<=>
1024,STM474_0207,SL1344_0199,100.0,155,0,0,16,170,1,155,2.3699999999999992e-111,310.0,170,0.9117647058823529,<=>
1026,STM474_0208,SL1344_0200,100.0,158,0,0,1,158,1,158,1.2199999999999997e-116,323.0,158,1.0,<=>
1030,STM474_0209,SL1344_0201,100.0,176,0,0,1,176,1,176,6.579999999999997e-129,356.0,176,1.0,<=>
1035,STM474_0210,SL1344_0202,100.0,279,0,0,1,279,1,279,0.0,576.0,279,1.0,<=>
1036,STM474_0211,SL1344_0203,100.0,426,0,0,1,426,1,426,0.0,872.0,426,1.0,<=>
1042,STM474_0212,SL1344_0204,100.0,473,0,0,1,473,1,473,0.0,938.0,473,1.0,<=>
1044,STM474_0213,SL1344_0205,100.0,114,0,0,16,129,1,114,5.399999999999999e-82,233.0,129,0.8837209302325582,<=>
1048,STM474_0214,SL1344_0206,100.0,207,0,0,1,207,1,207,4.1099999999999984e-147,404.0,207,1.0,<=>
1050,STM474_0215,SL1344_0207,100.0,266,0,0,1,266,1,266,0.0,540.0,266,1.0,<=>
1051,STM474_0216,SL1344_0208,100.0,232,0,0,1,232,1,232,3.219999999999999e-172,470.0,232,1.0,<=>
1053,STM474_0217,SL1344_0209,100.0,435,0,0,71,505,1,435,0.0,905.0,505,0.8613861386138614,<=>
1054,STM474_0218,SL1344_0210,100.0,475,0,0,4,478,1,475,0.0,946.0,478,0.9937238493723849,<=>
1058,STM474_0219,SL1344_0211,100.0,385,0,0,1,385,1,385,0.0,779.0,385,1.0,<=>
1059,STM474_0220,SL1344_0212,100.0,128,0,0,7,134,1,128,5.939999999999999e-92,259.0,134,0.9552238805970149,<=>
1068,STM474_0222,SL1344_0214,100.0,274,0,0,1,274,1,274,0.0,561.0,274,1.0,<=>
1069,STM474_0223,SL1344_0215,100.0,890,0,0,4,893,1,890,0.0,1823.0,893,0.9966405375139977,<=>
1070,STM474_0224,SL1344_0216,100.0,264,0,0,1,264,1,264,0.0,541.0,264,1.0,<=>
1072,STM474_0225,SL1344_0217,100.0,241,0,0,1,241,1,241,0.0,498.0,241,1.0,<=>
1073,STM474_0226,SL1344_0218,100.0,283,0,0,1,283,1,283,0.0,562.0,283,1.0,<=>
1074,STM474_0227,SL1344_0219,100.0,241,0,0,1,241,1,241,6.889999999999997e-180,490.0,241,1.0,<=>
1076,STM474_0228,SL1344_0220,100.0,185,0,0,1,185,1,185,1.2799999999999997e-133,369.0,185,1.0,<=>
1077,STM474_0229,SL1344_0221,100.0,398,0,0,1,398,1,398,0.0,824.0,398,1.0,<=>
1078,STM474_0230,SL1344_0222,100.0,252,0,0,1,252,1,252,0.0,521.0,252,1.0,<=>
1079,STM474_0231,SL1344_0223,100.0,285,0,0,1,285,1,285,0.0,561.0,285,1.0,<=>
1080,STM474_0232,SL1344_0224,100.0,450,0,0,1,450,1,450,0.0,908.0,450,1.0,<=>
1084,STM474_0233,SL1344_0225,100.0,804,0,0,1,804,1,804,0.0,1650.0,804,1.0,<=>
1085,STM474_0234,SL1344_0226,100.0,161,0,0,1,161,1,161,3.869999999999999e-115,320.0,161,1.0,<=>
1086,STM474_0235,SL1344_0227,100.0,341,0,0,1,341,1,341,0.0,694.0,341,1.0,<=>
1090,STM474_0236,SL1344_0228,99.338,151,1,0,7,157,1,151,5.349999999999998e-110,306.0,157,0.9617834394904459,<=>
1092,STM474_0237,SL1344_0229,100.0,262,0,0,1,262,1,262,0.0,533.0,262,1.0,<=>
1094,STM474_0238,SL1344_0230,100.0,382,0,0,1,382,1,382,0.0,781.0,382,1.0,<=>
1095,STM474_0239,SL1344_0231,100.0,198,0,0,1,198,1,198,3.419999999999999e-146,401.0,198,1.0,<=>
1096,STM474_0240,SL1344_0232,100.0,1160,0,0,1,1160,1,1160,0.0,2386.0,1160,1.0,<=>
1097,STM474_0241,SL1344_0233,100.0,319,0,0,1,319,1,319,0.0,649.0,319,1.0,<=>
1098,STM474_0242,SL1344_0234,100.0,587,0,0,1,587,1,587,0.0,1211.0,587,1.0,<=>
1100,STM474_0243,SL1344_0235,100.0,713,0,0,1,713,1,713,0.0,1492.0,713,1.0,<=>
1105,STM474_0244,SL1344_0236,100.0,129,0,0,1,129,1,129,1.86e-96,270.0,129,1.0,<=>
1106,STM474_0245,SL1344_0237,99.75200000000001,403,1,0,28,430,1,403,0.0,813.0,430,0.9372093023255814,<=>
1107,STM474_0246,SL1344_0238,100.0,84,0,0,3,86,1,84,3.7299999999999995e-59,172.0,86,0.9767441860465116,<=>
1108,STM474_0247,SL1344_0239,100.0,72,0,0,1,72,1,72,7.9e-48,143.0,72,1.0,<=>
1109,STM474_0248,SL1344_0240,100.0,181,0,0,1,181,1,181,7.839999999999997e-134,369.0,181,1.0,<=>
1110,STM474_0249,SL1344_0241,100.0,140,0,0,1,140,1,140,4.269999999999999e-99,278.0,140,1.0,<=>
1114,STM474_0250,SL1344_0242,100.0,233,0,0,1,233,1,233,1.9099999999999996e-177,483.0,233,1.0,<=>
1115,STM474_0251,SL1344_0243,100.0,572,0,0,1,572,1,572,0.0,1176.0,572,1.0,<=>
1119,STM474_0252,SL1344_0244,100.0,235,0,0,1,235,1,235,2.3999999999999995e-178,486.0,235,1.0,<=>
1120,STM474_0253,SL1344_0245,100.0,134,0,0,1,134,1,134,3.119999999999999e-97,272.0,134,1.0,<=>
1121,STM474_0254,SL1344_0246,100.0,271,0,0,1,271,1,271,0.0,542.0,271,1.0,<=>
1123,STM474_0255,SL1344_0247,100.0,217,0,0,1,217,1,217,4.849999999999999e-153,420.0,217,1.0,<=>
1139,STM474_0256,SL1344_0248,100.0,343,0,0,1,343,1,343,0.0,706.0,343,1.0,<=>
1224,STM474_0257,SL1344_0249,100.0,188,0,0,1,188,1,188,3.189999999999999e-143,393.0,188,1.0,<=>
1226,STM474_0266,SL1344_0250,100.0,267,0,0,1,267,1,267,0.0,544.0,267,1.0,<=>
1234,STM474_0267,SL1344_0251,100.0,304,0,0,1,304,1,304,0.0,621.0,304,1.0,<=>
1274,STM474_0268,SL1344_0252,100.0,391,0,0,5,395,1,391,0.0,754.0,395,0.9898734177215189,<=>
