,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
113,STMMW_00261,STMUK_0027,100.0,243,0,0,1,243,1,243,0.0,502.0,243,1.0,<=>
126,STMMW_00271,STMUK_0028,99.64399999999999,281,1,0,1,281,1,281,0.0,577.0,281,1.0,<=>
129,STMMW_00281,STMUK_0029,100.0,95,0,0,15,109,1,95,2.4899999999999993e-69,199.0,109,0.8715596330275229,<=>
131,STMMW_00291,STMUK_0030,100.0,149,0,0,1,149,1,149,5.369999999999999e-110,306.0,149,1.0,<=>
137,STMMW_00301,STMUK_0031,100.0,334,0,0,1,334,1,334,0.0,689.0,334,1.0,<=>
155,STMMW_00311,STMUK_0032,100.0,146,0,0,1,146,1,146,9.909999999999998e-108,300.0,146,1.0,<=>
160,STMMW_00331,STMUK_0033,99.825,572,1,0,1,572,1,572,0.0,1190.0,572,1.0,<=>
165,STMMW_00341,STMUK_0034,100.0,523,0,0,1,523,1,523,0.0,1066.0,523,1.0,<=>
169,STMMW_00351,STMUK_0035,100.0,253,0,0,1,253,1,253,0.0,521.0,253,1.0,<=>
171,STMMW_00361,STMUK_0036,100.0,497,0,0,1,497,1,497,0.0,1026.0,497,1.0,<=>
175,STMMW_00371,STMUK_0037,100.0,396,0,0,1,396,1,396,0.0,840.0,396,1.0,<=>
180,STMMW_00381,STMUK_0038,100.0,417,0,0,1,417,1,417,0.0,872.0,417,1.0,<=>
182,STMMW_00391,STMUK_0039,99.825,571,1,0,1,571,1,571,0.0,1185.0,571,1.0,<=>
187,STMMW_00401,STMUK_0040,100.0,388,0,0,1,388,1,388,0.0,759.0,388,1.0,<=>
188,STMMW_00411,STMUK_0041,99.666,299,1,0,1,299,1,299,0.0,620.0,299,1.0,<=>
205,STMMW_00421,STMUK_0042,100.0,679,0,0,1,679,1,679,0.0,1418.0,679,1.0,<=>
208,STMMW_00431,STMUK_0043,100.0,457,0,0,1,457,1,457,0.0,916.0,457,1.0,<=>
215,STMMW_00441,STMUK_0044,100.0,87,0,0,1,87,1,87,3.8499999999999995e-58,170.0,87,1.0,<=>
216,STMMW_00451,STMUK_0045,100.0,71,0,0,1,71,1,71,9.7e-49,145.0,71,1.0,<=>
217,STMMW_00461,STMUK_0046,100.0,312,0,0,1,312,1,312,0.0,626.0,312,1.0,<=>
218,STMMW_00471,STMUK_0047,100.0,944,0,0,1,944,1,944,0.0,1966.0,944,1.0,<=>
223,STMMW_00481,STMUK_0048,100.0,166,0,0,1,166,1,166,4.319999999999999e-121,335.0,166,1.0,<=>
224,STMMW_00491,STMUK_0049,100.0,149,0,0,1,149,1,149,2.3199999999999992e-108,301.0,149,1.0,<=>
226,STMMW_00501,STMUK_0050,100.0,316,0,0,1,316,1,316,0.0,645.0,316,1.0,<=>
227,STMMW_00511,STMUK_0051,100.0,400,0,0,1,400,1,400,0.0,830.0,400,1.0,<=>
228,STMMW_00521,STMUK_0052,100.0,306,0,0,1,306,1,306,0.0,629.0,306,1.0,<=>
230,STMMW_00531,STMUK_0053,100.0,228,0,0,1,228,1,228,1.2499999999999997e-171,468.0,228,1.0,<=>
250,STMMW_00541,STMUK_0054,100.0,539,0,0,1,539,1,539,0.0,1108.0,539,1.0,<=>
260,STMMW_00551,STMUK_0055,100.0,433,0,0,1,433,1,433,0.0,839.0,433,1.0,<=>
266,STMMW_00571,STMUK_0057,100.0,79,0,0,1,79,1,79,2.61e-52,154.0,79,1.0,<=>
269,STMMW_00581,STMUK_0058,100.0,446,0,0,1,446,1,446,0.0,889.0,446,1.0,<=>
270,STMMW_00591,STMUK_0059,100.0,347,0,0,1,347,1,347,0.0,717.0,347,1.0,<=>
272,STMMW_00601,STMUK_0060,100.0,97,0,0,1,97,1,97,4.34e-65,188.0,97,1.0,<=>
274,STMMW_00611,STMUK_0061,100.0,289,0,0,1,289,1,289,0.0,587.0,289,1.0,<=>
278,STMMW_00621,STMUK_0062,99.802,506,1,0,1,506,1,506,0.0,1041.0,506,1.0,<=>
280,STMMW_00631,STMUK_0063,100.0,183,0,0,1,183,1,183,7.029999999999998e-136,374.0,183,1.0,<=>
282,STMMW_00641,STMUK_0064,100.0,302,0,0,1,302,1,302,0.0,619.0,302,1.0,<=>
286,STMMW_00651,STMUK_0065,100.0,273,0,0,1,273,1,273,0.0,547.0,273,1.0,<=>
287,STMMW_00681,STMUK_0067,100.0,382,0,0,1,382,1,382,0.0,793.0,382,1.0,<=>
291,STMMW_00691,STMUK_0068,100.0,1075,0,0,1,1075,1,1075,0.0,2208.0,1075,1.0,<=>
295,STMMW_00701,STMUK_0069,100.0,131,0,0,1,131,1,131,1.4699999999999997e-96,270.0,131,1.0,<=>
297,STMMW_00711,STMUK_0070,100.0,198,0,0,1,198,1,198,1.3099999999999999e-148,407.0,198,1.0,<=>
299,STMMW_00721,STMUK_0071,100.0,261,0,0,1,261,1,261,0.0,526.0,261,1.0,<=>
303,STMMW_00731,STMUK_0072,99.807,517,1,0,1,517,1,517,0.0,1082.0,517,1.0,<=>
312,STMMW_00741,STMUK_0073,100.0,405,0,0,1,405,1,405,0.0,846.0,405,1.0,<=>
313,STMMW_00751,STMUK_0074,100.0,380,0,0,1,380,1,380,0.0,791.0,380,1.0,<=>
318,STMMW_00761,STMUK_0075,100.0,505,0,0,1,505,1,505,0.0,1020.0,505,1.0,<=>
319,STMMW_00771,STMUK_0076,100.0,256,0,0,1,256,1,256,0.0,514.0,256,1.0,<=>
322,STMMW_00781,STMUK_0077,100.0,313,0,0,1,313,1,313,0.0,644.0,313,1.0,<=>
325,STMMW_00791,STMUK_0078,100.0,428,0,0,1,428,1,428,0.0,870.0,428,1.0,<=>
329,STMMW_00801,STMUK_0079,100.0,95,0,0,1,95,1,95,4.459999999999999e-69,198.0,95,1.0,<=>
331,STMMW_00811,STMUK_0080,100.0,446,0,0,29,474,1,446,0.0,891.0,474,0.9409282700421941,<=>
351,STMMW_00821,STMUK_0081,100.0,76,0,0,12,87,1,76,5.0600000000000005e-53,157.0,87,0.8735632183908046,<=>
356,STMMW_00841,STMUK_0082,100.0,138,0,0,1,138,1,138,1.5799999999999995e-104,291.0,138,1.0,<=>
357,STMMW_00851,STMUK_0083,100.0,96,0,0,1,96,1,96,1.4599999999999997e-67,194.0,96,1.0,<=>
361,STMMW_00871,STMUK_0084,100.0,64,0,0,1,64,1,64,9.419999999999999e-44,132.0,64,1.0,<=>
362,STMMW_00881,STMUK_0085,100.0,629,0,0,1,629,1,629,0.0,1318.0,629,1.0,<=>
367,STMMW_00901,STMUK_0086,100.0,176,0,0,1,176,1,176,2.6399999999999994e-133,367.0,176,1.0,<=>
370,STMMW_00911,STMUK_0087,100.0,620,0,0,1,620,1,620,0.0,1227.0,620,1.0,<=>
374,STMMW_00921,STMUK_0088,100.0,159,0,0,1,159,1,159,1.79e-120,333.0,159,1.0,<=>
375,STMMW_00931,STMUK_0089,100.0,282,0,0,1,282,1,282,0.0,585.0,282,1.0,<=>
378,STMMW_00941,STMUK_0090,100.0,125,0,0,1,125,1,125,2.629999999999999e-91,256.0,125,1.0,<=>
379,STMMW_00951,STMUK_0091,100.0,273,0,0,1,273,1,273,0.0,565.0,273,1.0,<=>
380,STMMW_00961,STMUK_0092,100.0,329,0,0,1,329,1,329,0.0,662.0,329,1.0,<=>
382,STMMW_00971,STMUK_0093,99.766,428,1,0,1,428,1,428,0.0,876.0,428,1.0,<=>
387,STMMW_00981,STMUK_0094,100.0,786,0,0,1,786,1,786,0.0,1637.0,786,1.0,<=>
388,STMMW_00991,STMUK_0095,100.0,270,0,0,1,270,1,270,0.0,560.0,270,1.0,<=>
390,STMMW_01001,STMUK_0096,100.0,219,0,0,1,219,1,219,1.6299999999999997e-167,457.0,219,1.0,<=>
394,STMMW_01011,STMUK_0097,100.0,968,0,0,1,968,1,968,0.0,1986.0,968,1.0,<=>
397,STMMW_01021,STMUK_0098,100.0,783,0,0,1,783,1,783,0.0,1626.0,783,1.0,<=>
398,STMMW_01031,STMUK_0099,100.0,206,0,0,1,206,1,206,3.1799999999999996e-154,422.0,206,1.0,<=>
401,STMMW_01051,STMUK_0100,100.0,100,0,0,1,100,1,100,1.0599999999999998e-73,210.0,100,1.0,<=>
402,STMMW_01061,STMUK_0101,100.0,139,0,0,1,139,1,139,2.0299999999999992e-104,291.0,139,1.0,<=>
403,STMMW_01071,STMUK_0102,100.0,231,0,0,1,231,1,231,2.0499999999999995e-177,483.0,231,1.0,<=>
406,STMMW_01081,STMUK_0103,100.0,500,0,0,1,500,1,500,0.0,1044.0,500,1.0,<=>
407,STMMW_01091,STMUK_0104,100.0,569,0,0,1,569,1,569,0.0,1172.0,569,1.0,<=>
412,STMMW_01101,STMUK_0105,100.0,281,0,0,1,281,1,281,0.0,586.0,281,1.0,<=>
430,STMMW_01111,STMUK_0106,100.0,255,0,0,1,255,1,255,0.0,503.0,255,1.0,<=>
434,STMMW_01121,STMUK_0107,100.0,235,0,0,1,235,1,235,8.889999999999998e-173,472.0,235,1.0,<=>
520,STMMW_01131,STMUK_0108,100.0,536,0,0,1,536,1,536,0.0,1057.0,536,1.0,<=>
525,STMMW_01141,STMUK_0109,100.0,327,0,0,1,327,1,327,0.0,669.0,327,1.0,<=>
527,STMMW_01151,STMUK_0110,100.0,552,0,0,1,552,1,552,0.0,1134.0,552,1.0,<=>
535,STMMW_01161,STMUK_0112,100.0,201,0,0,1,201,1,201,1.3399999999999996e-152,418.0,201,1.0,<=>
537,STMMW_01171,STMUK_0113,100.0,466,0,0,1,466,1,466,0.0,963.0,466,1.0,<=>
541,STMMW_01181,STMUK_0114,100.0,363,0,0,1,363,1,363,0.0,748.0,363,1.0,<=>
543,STMMW_01191,STMUK_0115,100.0,523,0,0,1,523,1,523,0.0,1082.0,523,1.0,<=>
544,STMMW_01201,STMUK_0116,100.0,28,0,0,1,28,1,28,4.26e-15,57.4,28,1.0,<=>
545,STMMW_01211,STMUK_0117,99.682,314,1,0,1,314,1,314,0.0,652.0,314,1.0,<=>
567,STMMW_01221,STMUK_0118,100.0,553,0,0,1,553,1,553,0.0,1146.0,553,1.0,<=>
574,STMMW_01231,STMUK_0119,100.0,163,0,0,1,163,1,163,1.1899999999999998e-116,324.0,163,1.0,<=>
576,STMMW_01241,STMUK_0120,100.0,334,0,0,1,334,1,334,0.0,687.0,334,1.0,<=>
590,STMMW_01251,STMUK_0121,100.0,152,0,0,1,152,1,152,4.7599999999999993e-113,314.0,152,1.0,<=>
591,STMMW_01261,STMUK_0122,100.0,313,0,0,1,313,1,313,0.0,632.0,313,1.0,<=>
592,STMMW_01271,STMUK_0123,100.0,121,0,0,1,121,1,121,6.899999999999999e-87,245.0,121,1.0,<=>
593,STMMW_01281,STMUK_0124,100.0,588,0,0,1,588,1,588,0.0,1202.0,588,1.0,<=>
598,STMMW_01291,STMUK_0125,100.0,495,0,0,1,495,1,495,0.0,1012.0,495,1.0,<=>
602,STMMW_01301,STMUK_0126,100.0,452,0,0,1,452,1,452,0.0,919.0,452,1.0,<=>
605,STMMW_01311,STMUK_0127,100.0,360,0,0,1,360,1,360,0.0,719.0,360,1.0,<=>
606,STMMW_01321,STMUK_0128,100.0,438,0,0,1,438,1,438,0.0,895.0,438,1.0,<=>
610,STMMW_01331,STMUK_0129,99.74,385,1,0,1,385,30,414,0.0,767.0,385,1.0,<=>
612,STMMW_01341,STMUK_0130,100.0,355,0,0,1,355,1,355,0.0,712.0,355,1.0,<=>
613,STMMW_01351,STMUK_0131,100.0,491,0,0,1,491,1,491,0.0,1006.0,491,1.0,<=>
616,STMMW_01361,STMUK_0132,100.0,306,0,0,1,306,1,306,0.0,618.0,306,1.0,<=>
618,STMMW_01371,STMUK_0133,99.63799999999999,276,1,0,1,276,1,276,0.0,568.0,276,1.0,<=>
619,STMMW_01381,STMUK_0134,100.0,420,0,0,1,420,1,420,0.0,855.0,420,1.0,<=>
620,STMMW_01391,STMUK_0135,100.0,383,0,0,1,383,1,383,0.0,762.0,383,1.0,<=>
621,STMMW_01401,STMUK_0136,100.0,305,0,0,1,305,1,305,0.0,632.0,305,1.0,<=>
622,STMMW_01411,STMUK_0137,100.0,142,0,0,1,142,1,142,2.5999999999999998e-101,283.0,142,1.0,<=>
623,STMMW_01421,STMUK_0138,100.0,901,0,0,1,901,1,901,0.0,1863.0,901,1.0,<=>
626,STMMW_01431,STMUK_0139,100.0,131,0,0,1,131,1,131,4.449999999999999e-95,266.0,131,1.0,<=>
632,STMMW_01441,STMUK_0140,100.0,63,0,0,1,63,1,63,5.15e-43,130.0,63,1.0,<=>
633,STMMW_01451,STMUK_0141,100.0,247,0,0,1,247,1,247,0.0,500.0,247,1.0,<=>
634,STMMW_01461,STMUK_0142,100.0,206,0,0,1,206,1,206,1.6699999999999997e-152,418.0,206,1.0,<=>
635,STMMW_01471,STMUK_0143,100.0,347,0,0,1,347,1,347,0.0,715.0,347,1.0,<=>
637,STMMW_01481,STMUK_0144,100.0,400,0,0,1,400,1,400,0.0,805.0,400,1.0,<=>
638,STMMW_01491,STMUK_0145,100.0,461,0,0,1,461,1,461,0.0,944.0,461,1.0,<=>
640,STMMW_01501,STMUK_0146,100.0,145,0,0,1,145,1,145,4.399999999999999e-108,301.0,145,1.0,<=>
641,STMMW_01511,STMUK_0147,99.59700000000001,248,1,0,1,248,50,297,0.0,504.0,248,1.0,<=>
642,STMMW_01521,STMUK_0148,100.0,187,0,0,1,187,1,187,3.0499999999999993e-142,390.0,187,1.0,<=>
644,STMMW_01531,STMUK_0149,100.0,284,0,0,1,284,1,284,0.0,575.0,284,1.0,<=>
645,STMMW_01541,STMUK_0150,100.0,316,0,0,1,316,1,316,0.0,662.0,316,1.0,<=>
646,STMMW_01551,STMUK_0151,100.0,468,0,0,1,468,1,468,0.0,956.0,468,1.0,<=>
653,STMMW_01561,STMUK_0152,99.781,457,1,0,1,457,1,457,0.0,918.0,457,1.0,<=>
668,STMMW_01571,STMUK_0153,100.0,254,0,0,1,254,1,254,0.0,508.0,254,1.0,<=>
686,STMMW_01581,STMUK_0154,100.0,887,0,0,1,887,1,887,0.0,1846.0,887,1.0,<=>
689,STMMW_01591,STMUK_0155,100.0,629,0,0,1,629,1,629,0.0,1242.0,629,1.0,<=>
691,STMMW_01601,STMUK_0156,100.0,474,0,0,1,474,1,474,0.0,957.0,474,1.0,<=>
697,STMMW_01611,STMUK_0157,100.0,94,0,0,1,94,1,94,6.019999999999998e-66,190.0,94,1.0,<=>
698,STMMW_01621,STMUK_0158,100.0,263,0,0,1,263,1,263,0.0,545.0,263,1.0,<=>
699,STMMW_01641,STMUK_0160,100.0,865,0,0,1,865,1,865,0.0,1775.0,865,1.0,<=>
702,STMMW_01651,STMUK_0161,100.0,280,0,0,1,280,1,280,0.0,570.0,280,1.0,<=>
703,STMMW_01661,STMUK_0162,100.0,120,0,0,1,120,1,120,9.999999999999997e-87,244.0,120,1.0,<=>
704,STMMW_01671,STMUK_0163,100.0,317,0,0,1,317,1,317,0.0,602.0,317,1.0,<=>
706,STMMW_01681,STMUK_0164,100.0,423,0,0,1,423,1,423,0.0,852.0,423,1.0,<=>
708,STMMW_01691,STMUK_0165,99.694,327,1,0,1,327,1,327,0.0,663.0,327,1.0,<=>
710,STMMW_01701,STMUK_0166,100.0,255,0,0,1,255,1,255,0.0,523.0,255,1.0,<=>
723,STMMW_01711,STMUK_0167,99.62100000000001,264,1,0,1,264,1,264,0.0,548.0,264,1.0,<=>
724,STMMW_01721,STMUK_0168,100.0,286,0,0,1,286,1,286,0.0,600.0,286,1.0,<=>
725,STMMW_01731,STMUK_0169,100.0,115,0,0,1,115,1,115,4.41e-84,238.0,115,1.0,<=>
726,STMMW_01741,STMUK_0170,100.0,536,0,0,1,536,1,536,0.0,1105.0,536,1.0,<=>
729,STMMW_01751,STMUK_0171,100.0,796,0,0,1,796,1,796,0.0,1629.0,796,1.0,<=>
730,STMMW_01761,STMUK_0172,100.0,178,0,0,1,178,1,178,1.9999999999999995e-129,357.0,178,1.0,<=>
732,STMMW_01771,STMUK_0173,100.0,220,0,0,1,220,1,220,7.409999999999998e-167,455.0,220,1.0,<=>
734,STMMW_01781,STMUK_0174,100.0,308,0,0,1,308,1,308,0.0,630.0,308,1.0,<=>
820,STMMW_01791,STMUK_0175,100.0,256,0,0,1,256,1,256,0.0,508.0,256,1.0,<=>
821,STMMW_01801,STMUK_0176,100.0,359,0,0,1,359,1,359,0.0,743.0,359,1.0,<=>
824,STMMW_01811,STMUK_0177,99.882,848,1,0,1,848,1,848,0.0,1748.0,848,1.0,<=>
836,STMMW_01821,STMUK_0178,99.559,227,1,0,1,227,1,227,3.029999999999999e-172,469.0,227,1.0,<=>
850,STMMW_01831,STMUK_0179,100.0,179,0,0,1,179,1,179,3.559999999999999e-131,362.0,179,1.0,<=>
863,STMMW_01841,STMUK_0180,100.0,146,0,0,1,146,1,146,1.8199999999999998e-110,307.0,146,1.0,<=>
865,STMMW_01851,STMUK_0181,100.0,409,0,0,1,409,1,409,0.0,847.0,409,1.0,<=>
867,STMMW_01861,STMUK_0182,100.0,126,0,0,1,126,1,126,2.5799999999999997e-93,262.0,126,1.0,<=>
868,STMMW_01871,STMUK_0183,99.648,284,1,0,1,284,1,284,0.0,579.0,284,1.0,<=>
869,STMMW_01881,STMUK_0184,99.62,263,1,0,1,263,1,263,0.0,541.0,263,1.0,<=>
870,STMMW_01891,STMUK_0185,100.0,159,0,0,1,159,1,159,2.0099999999999997e-117,325.0,159,1.0,<=>
871,STMMW_01901,STMUK_0186,100.0,472,0,0,1,472,1,472,0.0,976.0,472,1.0,<=>
873,STMMW_01911,STMUK_0187,100.0,313,0,0,1,313,1,313,0.0,645.0,313,1.0,<=>
876,STMMW_01921,STMUK_0188,100.0,151,0,0,1,151,1,151,5.269999999999999e-112,311.0,151,1.0,<=>
877,STMMW_01931,STMUK_0189,100.0,234,0,0,1,234,1,234,2.7799999999999984e-180,491.0,234,1.0,<=>
878,STMMW_01941,STMUK_0190,99.432,176,1,0,1,176,1,176,1.6999999999999997e-129,357.0,176,1.0,<=>
879,STMMW_01951,STMUK_0191,100.0,824,0,0,1,824,1,824,0.0,1648.0,824,1.0,<=>
882,STMMW_01961,STMUK_0192,100.0,840,0,0,1,840,1,840,0.0,1719.0,840,1.0,<=>
889,STMMW_01971,STMUK_0193,100.0,729,0,0,1,729,1,729,0.0,1511.0,729,1.0,<=>
898,STMMW_01981,STMUK_0194,100.0,265,0,0,1,265,1,265,0.0,539.0,265,1.0,<=>
984,STMMW_01991,STMUK_0195,100.0,296,0,0,1,296,1,296,0.0,607.0,296,1.0,<=>
985,STMMW_02001,STMUK_0196,100.0,685,0,0,1,685,1,685,0.0,1322.0,685,1.0,<=>
994,STMMW_02011,STMUK_0197,100.0,186,0,0,1,186,1,186,4.2999999999999994e-134,370.0,186,1.0,<=>
1003,STMMW_02021,STMUK_0198,99.887,885,1,0,1,885,1,885,0.0,1819.0,885,1.0,<=>
1015,STMMW_02031,STMUK_0199,100.0,250,0,0,1,250,1,250,0.0,514.0,250,1.0,<=>
1028,STMMW_02041,STMUK_0200,100.0,155,0,0,1,155,16,170,2.0799999999999992e-111,310.0,155,1.0,<=>
1030,STMMW_02051,STMUK_0201,100.0,158,0,0,1,158,1,158,1.1799999999999996e-116,323.0,158,1.0,<=>
1034,STMMW_02061,STMUK_0202,100.0,176,0,0,1,176,1,176,6.339999999999998e-129,356.0,176,1.0,<=>
1039,STMMW_02071,STMUK_0203,100.0,279,0,0,1,279,1,279,0.0,576.0,279,1.0,<=>
1040,STMMW_02081,STMUK_0204,100.0,426,0,0,1,426,1,426,0.0,872.0,426,1.0,<=>
1046,STMMW_02091,STMUK_0205,100.0,473,0,0,1,473,1,473,0.0,938.0,473,1.0,<=>
1048,STMMW_02101,STMUK_0206,100.0,129,0,0,1,129,1,129,1.5299999999999995e-94,265.0,129,1.0,<=>
1052,STMMW_02111,STMUK_0207,100.0,207,0,0,1,207,1,207,3.959999999999999e-147,404.0,207,1.0,<=>
1054,STMMW_02121,STMUK_0208,100.0,266,0,0,1,266,1,266,0.0,540.0,266,1.0,<=>
1055,STMMW_02131,STMUK_0209,100.0,232,0,0,1,232,1,232,3.099999999999999e-172,470.0,232,1.0,<=>
1057,STMMW_02141,STMUK_0210,100.0,505,0,0,1,505,1,505,0.0,1049.0,505,1.0,<=>
1058,STMMW_02151,STMUK_0211,100.0,475,0,0,1,475,1,475,0.0,946.0,475,1.0,<=>
1062,STMMW_02161,STMUK_0212,100.0,385,0,0,1,385,1,385,0.0,779.0,385,1.0,<=>
1063,STMMW_02171,STMUK_0213,100.0,128,0,0,1,128,1,128,1.2299999999999998e-91,258.0,128,1.0,<=>
1064,STMMW_02181,STMUK_0214,100.0,433,0,0,1,433,1,433,0.0,860.0,433,1.0,<=>
1073,STMMW_02191,STMUK_0215,99.635,274,1,0,1,274,1,274,0.0,558.0,274,1.0,<=>
1074,STMMW_02201,STMUK_0216,100.0,890,0,0,1,890,1,890,0.0,1823.0,890,1.0,<=>
1075,STMMW_02211,STMUK_0217,100.0,264,0,0,1,264,1,264,0.0,541.0,264,1.0,<=>
1077,STMMW_02221,STMUK_0218,100.0,241,0,0,1,241,1,241,0.0,498.0,241,1.0,<=>
1078,STMMW_02231,STMUK_0219,99.647,283,1,0,1,283,1,283,0.0,561.0,283,1.0,<=>
1079,STMMW_02241,STMUK_0220,100.0,241,0,0,1,241,1,241,6.639999999999998e-180,490.0,241,1.0,<=>
1081,STMMW_02251,STMUK_0221,100.0,185,0,0,1,185,1,185,1.2299999999999997e-133,369.0,185,1.0,<=>
1082,STMMW_02261,STMUK_0222,100.0,398,0,0,1,398,1,398,0.0,824.0,398,1.0,<=>
1083,STMMW_02271,STMUK_0223,100.0,252,0,0,1,252,1,252,0.0,521.0,252,1.0,<=>
1084,STMMW_02281,STMUK_0224,100.0,285,0,0,1,285,1,285,0.0,561.0,285,1.0,<=>
1085,STMMW_02291,STMUK_0225,100.0,450,0,0,1,450,1,450,0.0,908.0,450,1.0,<=>
1089,STMMW_02301,STMUK_0226,100.0,804,0,0,1,804,1,804,0.0,1650.0,804,1.0,<=>
1090,STMMW_02311,STMUK_0227,100.0,161,0,0,1,161,1,161,3.729999999999999e-115,320.0,161,1.0,<=>
1091,STMMW_02321,STMUK_0228,100.0,341,0,0,1,341,1,341,0.0,694.0,341,1.0,<=>
1095,STMMW_02331,STMUK_0229,100.0,151,0,0,1,151,1,151,2.4799999999999995e-110,307.0,151,1.0,<=>
1097,STMMW_02341,STMUK_0230,100.0,262,0,0,1,262,1,262,0.0,533.0,262,1.0,<=>
1099,STMMW_02351,STMUK_0231,100.0,382,0,0,1,382,1,382,0.0,781.0,382,1.0,<=>
1100,STMMW_02361,STMUK_0232,100.0,198,0,0,1,198,1,198,3.299999999999999e-146,401.0,198,1.0,<=>
1101,STMMW_02371,STMUK_0233,100.0,1160,0,0,1,1160,1,1160,0.0,2385.0,1160,1.0,<=>
1102,STMMW_02381,STMUK_0234,100.0,319,0,0,1,319,1,319,0.0,649.0,319,1.0,<=>
1103,STMMW_02391,STMUK_0235,99.83,587,1,0,1,587,1,587,0.0,1208.0,587,1.0,<=>
1104,STMMW_02401,STMUK_0236,100.0,713,0,0,1,713,1,713,0.0,1492.0,713,1.0,<=>
1109,STMMW_02411,STMUK_0237,100.0,129,0,0,1,129,1,129,1.7899999999999996e-96,270.0,129,1.0,<=>
1110,STMMW_02421,STMUK_0238,99.75200000000001,403,1,0,1,403,28,430,0.0,813.0,403,1.0,<=>
1111,STMMW_02431,STMUK_0239,100.0,86,0,0,1,86,1,86,1.17e-60,176.0,86,1.0,<=>
1112,STMMW_02441,STMUK_0240,100.0,72,0,0,1,72,1,72,7.599999999999999e-48,143.0,72,1.0,<=>
1113,STMMW_02451,STMUK_0241,100.0,181,0,0,1,181,1,181,7.539999999999998e-134,369.0,181,1.0,<=>
1114,STMMW_02461,STMUK_0242,100.0,140,0,0,1,140,1,140,4.109999999999999e-99,278.0,140,1.0,<=>
1118,STMMW_02471,STMUK_0243,100.0,233,0,0,1,233,1,233,1.8399999999999997e-177,483.0,233,1.0,<=>
1119,STMMW_02481,STMUK_0244,99.825,572,1,0,1,572,1,572,0.0,1175.0,572,1.0,<=>
1123,STMMW_02491,STMUK_0245,100.0,235,0,0,1,235,1,235,2.3099999999999992e-178,486.0,235,1.0,<=>
1124,STMMW_02501,STMUK_0246,100.0,134,0,0,1,134,1,134,2.999999999999999e-97,272.0,134,1.0,<=>
1125,STMMW_02511,STMUK_0247,100.0,271,0,0,1,271,1,271,0.0,542.0,271,1.0,<=>
