,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
189,STMUK_0041,STM14_0049,100.0,299,0,0,1,299,1,299,0.0,622.0,299,1.0,<=>
207,STMUK_0042,STM14_0050,100.0,679,0,0,1,679,1,679,0.0,1418.0,679,1.0,<=>
210,STMUK_0043,STM14_0051,100.0,457,0,0,1,457,1,457,0.0,916.0,457,1.0,<=>
217,STMUK_0044,STM14_0052,100.0,87,0,0,1,87,1,87,4.04e-58,170.0,87,1.0,<=>
218,STMUK_0045,STM14_0053,100.0,71,0,0,1,71,1,71,1.02e-48,145.0,71,1.0,<=>
219,STMUK_0046,STM14_0054,100.0,312,0,0,1,312,1,312,0.0,626.0,312,1.0,<=>
220,STMUK_0047,STM14_0055,100.0,944,0,0,1,944,1,944,0.0,1966.0,944,1.0,<=>
225,STMUK_0048,STM14_0056,100.0,166,0,0,1,166,1,166,4.539999999999999e-121,335.0,166,1.0,<=>
226,STMUK_0049,STM14_0058,100.0,149,0,0,1,149,1,149,2.4299999999999995e-108,301.0,149,1.0,<=>
228,STMUK_0050,STM14_0059,100.0,316,0,0,1,316,1,316,0.0,645.0,316,1.0,<=>
229,STMUK_0051,STM14_0060,100.0,400,0,0,1,400,1,400,0.0,830.0,400,1.0,<=>
230,STMUK_0052,STM14_0061,100.0,306,0,0,1,306,1,306,0.0,629.0,306,1.0,<=>
232,STMUK_0053,STM14_0062,100.0,228,0,0,1,228,1,228,1.3099999999999997e-171,468.0,228,1.0,<=>
252,STMUK_0054,STM14_0063,100.0,539,0,0,1,539,1,539,0.0,1108.0,539,1.0,<=>
262,STMUK_0055,STM14_0064,100.0,433,0,0,1,433,1,433,0.0,839.0,433,1.0,<=>
265,STMUK_0056,STM14_0065,100.0,591,0,0,1,591,1,591,0.0,1201.0,591,1.0,<=>
268,STMUK_0057,STM14_0066,100.0,79,0,0,1,79,1,79,2.7400000000000006e-52,154.0,79,1.0,<=>
271,STMUK_0058,STM14_0067,100.0,446,0,0,1,446,1,446,0.0,889.0,446,1.0,<=>
272,STMUK_0059,STM14_0069,100.0,347,0,0,1,347,1,347,0.0,717.0,347,1.0,<=>
274,STMUK_0060,STM14_0070,100.0,97,0,0,1,97,1,97,4.549999999999999e-65,188.0,97,1.0,<=>
276,STMUK_0061,STM14_0071,100.0,289,0,0,1,289,1,289,0.0,587.0,289,1.0,<=>
280,STMUK_0062,STM14_0072,100.0,506,0,0,1,506,1,506,0.0,1043.0,506,1.0,<=>
282,STMUK_0063,STM14_0073,100.0,183,0,0,1,183,1,183,7.379999999999998e-136,374.0,183,1.0,<=>
284,STMUK_0064,STM14_0074,100.0,302,0,0,1,302,1,302,0.0,619.0,302,1.0,<=>
288,STMUK_0065,STM14_0075,100.0,273,0,0,1,273,1,273,0.0,547.0,273,1.0,<=>
289,STMUK_0066,STM14_0076,100.0,91,0,0,1,91,1,91,5.379999999999998e-65,187.0,91,1.0,<=>
290,STMUK_0067,STM14_0077,100.0,382,0,0,1,382,1,382,0.0,793.0,382,1.0,<=>
294,STMUK_0068,STM14_0078,100.0,1075,0,0,1,1075,1,1075,0.0,2208.0,1075,1.0,<=>
298,STMUK_0069,STM14_0081,100.0,131,0,0,1,131,1,131,1.5399999999999998e-96,270.0,131,1.0,<=>
300,STMUK_0070,STM14_0082,100.0,198,0,0,1,198,1,198,1.37e-148,407.0,198,1.0,<=>
302,STMUK_0071,STM14_0083,100.0,261,0,0,1,261,1,261,0.0,526.0,261,1.0,<=>
306,STMUK_0072,STM14_0084,99.807,517,1,0,1,517,1,517,0.0,1082.0,517,1.0,<=>
315,STMUK_0073,STM14_0085,100.0,405,0,0,1,405,1,405,0.0,846.0,405,1.0,<=>
316,STMUK_0074,STM14_0087,100.0,380,0,0,1,380,1,380,0.0,791.0,380,1.0,<=>
321,STMUK_0075,STM14_0088,100.0,505,0,0,1,505,1,505,0.0,1020.0,505,1.0,<=>
322,STMUK_0076,STM14_0090,100.0,256,0,0,1,256,1,256,0.0,514.0,256,1.0,<=>
325,STMUK_0077,STM14_0091,100.0,313,0,0,1,313,1,313,0.0,644.0,313,1.0,<=>
328,STMUK_0078,STM14_0092,100.0,428,0,0,1,428,1,428,0.0,870.0,428,1.0,<=>
332,STMUK_0079,STM14_0093,100.0,95,0,0,1,95,1,95,4.679999999999999e-69,198.0,95,1.0,<=>
334,STMUK_0080,STM14_0094,100.0,446,0,0,1,446,1,446,0.0,893.0,446,1.0,<=>
352,STMUK_0081,STM14_0095,100.0,76,0,0,1,76,1,76,6.92e-53,156.0,76,1.0,<=>
357,STMUK_0082,STM14_0096,100.0,138,0,0,1,138,1,138,1.6599999999999996e-104,291.0,138,1.0,<=>
358,STMUK_0083,STM14_0098,100.0,96,0,0,1,96,1,96,1.5299999999999998e-67,194.0,96,1.0,<=>
362,STMUK_0084,STM14_0099,100.0,64,0,0,1,64,1,64,9.89e-44,132.0,64,1.0,<=>
365,STMUK_0085,STM14_0100,100.0,629,0,0,1,629,1,629,0.0,1318.0,629,1.0,<=>
370,STMUK_0086,STM14_0103,100.0,176,0,0,1,176,1,176,2.769999999999999e-133,367.0,176,1.0,<=>
373,STMUK_0087,STM14_0104,100.0,620,0,0,1,620,1,620,0.0,1227.0,620,1.0,<=>
377,STMUK_0088,STM14_0106,100.0,159,0,0,1,159,1,159,1.8799999999999994e-120,333.0,159,1.0,<=>
378,STMUK_0089,STM14_0107,100.0,282,0,0,1,282,1,282,0.0,585.0,282,1.0,<=>
381,STMUK_0090,STM14_0108,100.0,125,0,0,1,125,1,125,2.76e-91,256.0,125,1.0,<=>
382,STMUK_0091,STM14_0109,100.0,273,0,0,1,273,1,273,0.0,565.0,273,1.0,<=>
383,STMUK_0092,STM14_0110,100.0,329,0,0,1,329,1,329,0.0,662.0,329,1.0,<=>
385,STMUK_0093,STM14_0111,100.0,428,0,0,1,428,1,428,0.0,878.0,428,1.0,<=>
390,STMUK_0094,STM14_0112,100.0,786,0,0,1,786,1,786,0.0,1637.0,786,1.0,<=>
391,STMUK_0095,STM14_0114,100.0,270,0,0,1,270,1,270,0.0,560.0,270,1.0,<=>
393,STMUK_0096,STM14_0115,100.0,219,0,0,1,219,1,219,1.7099999999999997e-167,457.0,219,1.0,<=>
397,STMUK_0097,STM14_0116,100.0,968,0,0,1,968,1,968,0.0,1986.0,968,1.0,<=>
400,STMUK_0098,STM14_0117,100.0,783,0,0,1,783,1,783,0.0,1626.0,783,1.0,<=>
401,STMUK_0099,STM14_0118,100.0,206,0,0,1,206,45,250,1.3999999999999998e-153,422.0,206,1.0,<=>
405,STMUK_0101,STM14_0119,100.0,139,0,0,1,139,1,139,2.1399999999999995e-104,291.0,139,1.0,<=>
406,STMUK_0102,STM14_0120,100.0,231,0,0,1,231,1,231,2.1499999999999996e-177,483.0,231,1.0,<=>
410,STMUK_0103,STM14_0121,100.0,500,0,0,1,500,1,500,0.0,1044.0,500,1.0,<=>
411,STMUK_0104,STM14_0122,100.0,569,0,0,1,569,1,569,0.0,1172.0,569,1.0,<=>
416,STMUK_0105,STM14_0123,100.0,281,0,0,1,281,1,281,0.0,586.0,281,1.0,<=>
434,STMUK_0106,STM14_0124,100.0,255,0,0,1,255,1,255,0.0,503.0,255,1.0,<=>
438,STMUK_0107,STM14_0125,100.0,235,0,0,1,235,1,235,9.339999999999998e-173,472.0,235,1.0,<=>
524,STMUK_0108,STM14_0126,100.0,536,0,0,1,536,1,536,0.0,1057.0,536,1.0,<=>
529,STMUK_0109,STM14_0127,100.0,327,0,0,1,327,1,327,0.0,669.0,327,1.0,<=>
531,STMUK_0110,STM14_0129,100.0,552,0,0,1,552,1,552,0.0,1134.0,552,1.0,<=>
538,STMUK_0112,STM14_0131,100.0,201,0,0,1,201,1,201,1.4099999999999994e-152,418.0,201,1.0,<=>
540,STMUK_0113,STM14_0132,100.0,466,0,0,1,466,1,466,0.0,963.0,466,1.0,<=>
544,STMUK_0114,STM14_0133,100.0,363,0,0,1,363,1,363,0.0,748.0,363,1.0,<=>
546,STMUK_0115,STM14_0134,100.0,523,0,0,1,523,1,523,0.0,1082.0,523,1.0,<=>
547,STMUK_0116,STM14_0135,100.0,28,0,0,1,28,1,28,4.4700000000000005e-15,57.4,28,1.0,<=>
548,STMUK_0117,STM14_0138,99.682,314,1,0,1,314,1,314,0.0,652.0,314,1.0,<=>
569,STMUK_0118,STM14_0139,100.0,553,0,0,1,553,1,553,0.0,1146.0,553,1.0,<=>
575,STMUK_0119,STM14_0140,100.0,163,0,0,1,163,1,163,1.2499999999999996e-116,324.0,163,1.0,<=>
577,STMUK_0120,STM14_0142,100.0,334,0,0,1,334,1,334,0.0,687.0,334,1.0,<=>
591,STMUK_0121,STM14_0145,100.0,152,0,0,1,152,1,152,4.999999999999999e-113,314.0,152,1.0,<=>
592,STMUK_0122,STM14_0146,100.0,313,0,0,1,313,1,313,0.0,632.0,313,1.0,<=>
593,STMUK_0123,STM14_0147,100.0,121,0,0,1,121,1,121,7.24e-87,245.0,121,1.0,<=>
594,STMUK_0124,STM14_0148,100.0,588,0,0,1,588,1,588,0.0,1202.0,588,1.0,<=>
599,STMUK_0125,STM14_0149,99.79799999999999,495,1,0,1,495,1,495,0.0,1009.0,495,1.0,<=>
603,STMUK_0126,STM14_0150,100.0,452,0,0,1,452,1,452,0.0,919.0,452,1.0,<=>
606,STMUK_0127,STM14_0151,100.0,360,0,0,1,360,1,360,0.0,719.0,360,1.0,<=>
607,STMUK_0128,STM14_0152,100.0,438,0,0,1,438,1,438,0.0,895.0,438,1.0,<=>
611,STMUK_0129,STM14_0153,100.0,414,0,0,1,414,1,414,0.0,825.0,414,1.0,<=>
613,STMUK_0130,STM14_0154,100.0,355,0,0,1,355,1,355,0.0,712.0,355,1.0,<=>
614,STMUK_0131,STM14_0155,100.0,491,0,0,1,491,1,491,0.0,1006.0,491,1.0,<=>
617,STMUK_0132,STM14_0156,100.0,306,0,0,1,306,1,306,0.0,618.0,306,1.0,<=>
619,STMUK_0133,STM14_0157,99.63799999999999,276,1,0,1,276,1,276,0.0,568.0,276,1.0,<=>
620,STMUK_0134,STM14_0158,100.0,420,0,0,1,420,1,420,0.0,855.0,420,1.0,<=>
621,STMUK_0135,STM14_0159,100.0,383,0,0,1,383,1,383,0.0,762.0,383,1.0,<=>
622,STMUK_0136,STM14_0160,100.0,305,0,0,1,305,1,305,0.0,632.0,305,1.0,<=>
623,STMUK_0137,STM14_0161,100.0,142,0,0,1,142,24,165,2.1599999999999999e-100,282.0,142,1.0,<=>
624,STMUK_0138,STM14_0162,100.0,901,0,0,1,901,1,901,0.0,1863.0,901,1.0,<=>
627,STMUK_0139,STM14_0163,100.0,131,0,0,1,131,1,131,4.6799999999999985e-95,266.0,131,1.0,<=>
633,STMUK_0140,STM14_0166,100.0,63,0,0,1,63,1,63,5.4099999999999995e-43,130.0,63,1.0,<=>
634,STMUK_0141,STM14_0167,100.0,247,0,0,1,247,1,247,0.0,500.0,247,1.0,<=>
635,STMUK_0142,STM14_0168,100.0,206,0,0,1,206,1,206,1.7499999999999996e-152,418.0,206,1.0,<=>
636,STMUK_0143,STM14_0169,100.0,347,0,0,1,347,1,347,0.0,715.0,347,1.0,<=>
638,STMUK_0144,STM14_0170,100.0,400,0,0,1,400,1,400,0.0,805.0,400,1.0,<=>
639,STMUK_0145,STM14_0171,100.0,461,0,0,1,461,1,461,0.0,944.0,461,1.0,<=>
641,STMUK_0146,STM14_0172,100.0,145,0,0,1,145,1,145,4.6199999999999984e-108,301.0,145,1.0,<=>
642,STMUK_0147,STM14_0174,100.0,297,0,0,1,297,1,297,0.0,602.0,297,1.0,<=>
643,STMUK_0148,STM14_0175,100.0,187,0,0,1,187,1,187,3.1999999999999995e-142,390.0,187,1.0,<=>
645,STMUK_0149,STM14_0176,100.0,284,0,0,1,284,1,284,0.0,575.0,284,1.0,<=>
646,STMUK_0150,STM14_0177,100.0,316,0,0,1,316,1,316,0.0,662.0,316,1.0,<=>
647,STMUK_0151,STM14_0178,99.786,468,1,0,1,468,1,468,0.0,955.0,468,1.0,<=>
654,STMUK_0152,STM14_0180,100.0,457,0,0,1,457,1,457,0.0,919.0,457,1.0,<=>
668,STMUK_0153,STM14_0182,100.0,254,0,0,1,254,1,254,0.0,508.0,254,1.0,<=>
686,STMUK_0154,STM14_0183,100.0,887,0,0,1,887,1,887,0.0,1846.0,887,1.0,<=>
689,STMUK_0155,STM14_0184,100.0,629,0,0,1,629,1,629,0.0,1242.0,629,1.0,<=>
691,STMUK_0156,STM14_0185,100.0,474,0,0,1,474,1,474,0.0,957.0,474,1.0,<=>
697,STMUK_0157,STM14_0187,100.0,94,0,0,1,94,1,94,6.319999999999999e-66,190.0,94,1.0,<=>
698,STMUK_0158,STM14_0188,100.0,263,0,0,1,263,1,263,0.0,545.0,263,1.0,<=>
699,STMUK_0160,STM14_0190,100.0,865,0,0,1,865,1,865,0.0,1775.0,865,1.0,<=>
702,STMUK_0161,STM14_0191,100.0,280,0,0,1,280,1,280,0.0,570.0,280,1.0,<=>
703,STMUK_0162,STM14_0192,100.0,120,0,0,1,120,1,120,1.0499999999999998e-86,244.0,120,1.0,<=>
704,STMUK_0163,STM14_0193,100.0,317,0,0,1,317,1,317,0.0,602.0,317,1.0,<=>
706,STMUK_0164,STM14_0194,100.0,423,0,0,1,423,1,423,0.0,852.0,423,1.0,<=>
708,STMUK_0165,STM14_0195,100.0,327,0,0,1,327,1,327,0.0,665.0,327,1.0,<=>
710,STMUK_0166,STM14_0196,100.0,255,0,0,1,255,1,255,0.0,523.0,255,1.0,<=>
723,STMUK_0167,STM14_0197,100.0,264,0,0,1,264,1,264,0.0,551.0,264,1.0,<=>
724,STMUK_0168,STM14_0198,100.0,286,0,0,1,286,1,286,0.0,600.0,286,1.0,<=>
725,STMUK_0169,STM14_0199,100.0,115,0,0,1,115,1,115,4.6299999999999985e-84,238.0,115,1.0,<=>
726,STMUK_0170,STM14_0200,100.0,536,0,0,1,536,1,536,0.0,1105.0,536,1.0,<=>
729,STMUK_0171,STM14_0201,99.874,796,1,0,1,796,1,796,0.0,1626.0,796,1.0,<=>
730,STMUK_0172,STM14_0202,100.0,178,0,0,1,178,1,178,2.0999999999999995e-129,357.0,178,1.0,<=>
732,STMUK_0173,STM14_0203,100.0,220,0,0,1,220,1,220,7.779999999999997e-167,455.0,220,1.0,<=>
734,STMUK_0174,STM14_0204,100.0,308,0,0,1,308,1,308,0.0,630.0,308,1.0,<=>
819,STMUK_0175,STM14_0205,100.0,256,0,0,1,256,1,256,0.0,508.0,256,1.0,<=>
820,STMUK_0176,STM14_0206,100.0,359,0,0,1,359,1,359,0.0,743.0,359,1.0,<=>
823,STMUK_0177,STM14_0207,100.0,848,0,0,1,848,1,848,0.0,1749.0,848,1.0,<=>
835,STMUK_0178,STM14_0208,99.559,227,1,0,1,227,1,227,3.179999999999999e-172,469.0,227,1.0,<=>
849,STMUK_0179,STM14_0209,100.0,179,0,0,1,179,1,179,3.739999999999999e-131,362.0,179,1.0,<=>
862,STMUK_0180,STM14_0211,100.0,146,0,0,1,146,1,146,1.9099999999999997e-110,307.0,146,1.0,<=>
864,STMUK_0181,STM14_0212,100.0,409,0,0,1,409,1,409,0.0,847.0,409,1.0,<=>
866,STMUK_0182,STM14_0213,100.0,126,0,0,1,126,1,126,2.7099999999999996e-93,262.0,126,1.0,<=>
867,STMUK_0183,STM14_0214,100.0,284,0,0,1,284,1,284,0.0,580.0,284,1.0,<=>
868,STMUK_0184,STM14_0216,100.0,263,0,0,1,263,1,263,0.0,542.0,263,1.0,<=>
869,STMUK_0185,STM14_0217,100.0,159,0,0,1,159,1,159,2.1099999999999995e-117,325.0,159,1.0,<=>
870,STMUK_0186,STM14_0218,100.0,472,0,0,1,472,1,472,0.0,976.0,472,1.0,<=>
872,STMUK_0187,STM14_0219,100.0,298,0,0,16,313,1,298,0.0,614.0,313,0.952076677316294,<=>
875,STMUK_0188,STM14_0220,100.0,151,0,0,1,151,1,151,5.539999999999999e-112,311.0,151,1.0,<=>
876,STMUK_0189,STM14_0221,100.0,234,0,0,1,234,1,234,2.9099999999999995e-180,491.0,234,1.0,<=>
877,STMUK_0190,STM14_0222,100.0,176,0,0,1,176,1,176,7.659999999999998e-130,358.0,176,1.0,<=>
878,STMUK_0191,STM14_0223,100.0,824,0,0,1,824,1,824,0.0,1648.0,824,1.0,<=>
881,STMUK_0192,STM14_0226,100.0,840,0,0,1,840,1,840,0.0,1719.0,840,1.0,<=>
888,STMUK_0193,STM14_0228,100.0,729,0,0,1,729,1,729,0.0,1511.0,729,1.0,<=>
897,STMUK_0194,STM14_0229,100.0,265,0,0,1,265,1,265,0.0,539.0,265,1.0,<=>
983,STMUK_0195,STM14_0230,100.0,296,0,0,1,296,1,296,0.0,607.0,296,1.0,<=>
984,STMUK_0196,STM14_0231,100.0,685,0,0,1,685,1,685,0.0,1322.0,685,1.0,<=>
993,STMUK_0197,STM14_0234,100.0,186,0,0,1,186,1,186,4.519999999999999e-134,370.0,186,1.0,<=>
1003,STMUK_0198,STM14_0235,100.0,885,0,0,1,885,1,885,0.0,1822.0,885,1.0,<=>
1015,STMUK_0199,STM14_0236,100.0,250,0,0,1,250,1,250,0.0,514.0,250,1.0,<=>
1028,STMUK_0200,STM14_0237,100.0,170,0,0,1,170,1,170,6.32e-124,343.0,170,1.0,<=>
1030,STMUK_0201,STM14_0238,100.0,158,0,0,1,158,1,158,1.2399999999999999e-116,323.0,158,1.0,<=>
1034,STMUK_0202,STM14_0239,100.0,176,0,0,1,176,1,176,6.649999999999999e-129,356.0,176,1.0,<=>
1039,STMUK_0203,STM14_0240,100.0,279,0,0,1,279,1,279,0.0,576.0,279,1.0,<=>
1040,STMUK_0204,STM14_0241,100.0,426,0,0,1,426,1,426,0.0,872.0,426,1.0,<=>
1046,STMUK_0205,STM14_0243,100.0,473,0,0,1,473,1,473,0.0,938.0,473,1.0,<=>
1048,STMUK_0206,STM14_0244,100.0,114,0,0,16,129,1,114,5.449999999999999e-82,233.0,129,0.8837209302325582,<=>
1052,STMUK_0207,STM14_0245,100.0,207,0,0,1,207,1,207,4.159999999999999e-147,404.0,207,1.0,<=>
1054,STMUK_0208,STM14_0246,100.0,266,0,0,1,266,1,266,0.0,540.0,266,1.0,<=>
1055,STMUK_0209,STM14_0247,100.0,232,0,0,1,232,1,232,3.2599999999999984e-172,470.0,232,1.0,<=>
1057,STMUK_0210,STM14_0248,100.0,505,0,0,1,505,1,505,0.0,1049.0,505,1.0,<=>
1058,STMUK_0211,STM14_0249,100.0,475,0,0,1,475,1,475,0.0,946.0,475,1.0,<=>
1062,STMUK_0212,STM14_0250,100.0,385,0,0,1,385,1,385,0.0,779.0,385,1.0,<=>
1063,STMUK_0213,STM14_0251,100.0,128,0,0,1,128,1,128,1.2899999999999998e-91,258.0,128,1.0,<=>
1071,STMUK_0215,STM14_0253,100.0,274,0,0,1,274,1,274,0.0,561.0,274,1.0,<=>
1072,STMUK_0216,STM14_0254,100.0,890,0,0,1,890,1,890,0.0,1823.0,890,1.0,<=>
1073,STMUK_0217,STM14_0255,100.0,264,0,0,1,264,1,264,0.0,541.0,264,1.0,<=>
1075,STMUK_0218,STM14_0257,100.0,241,0,0,1,241,1,241,0.0,498.0,241,1.0,<=>
1076,STMUK_0219,STM14_0258,100.0,283,0,0,1,283,1,283,0.0,562.0,283,1.0,<=>
1077,STMUK_0220,STM14_0259,100.0,241,0,0,1,241,1,241,6.969999999999998e-180,490.0,241,1.0,<=>
1079,STMUK_0221,STM14_0260,100.0,185,0,0,1,185,1,185,1.2999999999999998e-133,369.0,185,1.0,<=>
1080,STMUK_0222,STM14_0261,100.0,398,0,0,1,398,1,398,0.0,824.0,398,1.0,<=>
1081,STMUK_0223,STM14_0263,100.0,252,0,0,1,252,1,252,0.0,521.0,252,1.0,<=>
1082,STMUK_0224,STM14_0264,100.0,285,0,0,1,285,1,285,0.0,561.0,285,1.0,<=>
1083,STMUK_0225,STM14_0265,100.0,450,0,0,1,450,1,450,0.0,908.0,450,1.0,<=>
1087,STMUK_0226,STM14_0266,100.0,804,0,0,1,804,1,804,0.0,1650.0,804,1.0,<=>
1088,STMUK_0227,STM14_0267,100.0,161,0,0,1,161,1,161,3.919999999999999e-115,320.0,161,1.0,<=>
1089,STMUK_0228,STM14_0268,100.0,341,0,0,1,341,1,341,0.0,694.0,341,1.0,<=>
1093,STMUK_0229,STM14_0269,99.338,151,1,0,1,151,31,181,3.7799999999999986e-109,305.0,151,1.0,<=>
1095,STMUK_0230,STM14_0270,100.0,262,0,0,1,262,1,262,0.0,533.0,262,1.0,<=>
1097,STMUK_0231,STM14_0271,100.0,382,0,0,1,382,1,382,0.0,781.0,382,1.0,<=>
1098,STMUK_0232,STM14_0272,100.0,198,0,0,1,198,1,198,3.459999999999999e-146,401.0,198,1.0,<=>
1099,STMUK_0233,STM14_0273,100.0,1160,0,0,1,1160,1,1160,0.0,2385.0,1160,1.0,<=>
1100,STMUK_0234,STM14_0274,100.0,319,0,0,1,319,1,319,0.0,649.0,319,1.0,<=>
1101,STMUK_0235,STM14_0275,100.0,587,0,0,1,587,1,587,0.0,1211.0,587,1.0,<=>
1102,STMUK_0236,STM14_0276,100.0,713,0,0,1,713,1,713,0.0,1492.0,713,1.0,<=>
1107,STMUK_0237,STM14_0277,100.0,129,0,0,1,129,1,129,1.8799999999999997e-96,270.0,129,1.0,<=>
1108,STMUK_0238,STM14_0278,100.0,430,0,0,1,430,1,430,0.0,865.0,430,1.0,<=>
1109,STMUK_0239,STM14_0279,100.0,86,0,0,1,86,1,86,1.2299999999999999e-60,176.0,86,1.0,<=>
1110,STMUK_0240,STM14_0280,100.0,72,0,0,1,72,1,72,7.98e-48,143.0,72,1.0,<=>
1111,STMUK_0241,STM14_0281,100.0,181,0,0,1,181,1,181,7.919999999999998e-134,369.0,181,1.0,<=>
1112,STMUK_0242,STM14_0282,100.0,140,0,0,1,140,1,140,4.31e-99,278.0,140,1.0,<=>
1116,STMUK_0244,STM14_0284,100.0,572,0,0,1,572,1,572,0.0,1176.0,572,1.0,<=>
1120,STMUK_0245,STM14_0285,100.0,235,0,0,1,235,1,235,2.4299999999999993e-178,486.0,235,1.0,<=>
1121,STMUK_0246,STM14_0286,100.0,134,0,0,1,134,1,134,3.1499999999999994e-97,272.0,134,1.0,<=>
1122,STMUK_0247,STM14_0287,100.0,271,0,0,1,271,1,271,0.0,542.0,271,1.0,<=>
1124,STMUK_0248,STM14_0288,99.539,217,1,0,1,217,1,217,3.239999999999999e-152,418.0,217,1.0,<=>
1140,STMUK_0249,STM14_0289,100.0,343,0,0,1,343,1,343,0.0,706.0,343,1.0,<=>
1225,STMUK_0250,STM14_0290,100.0,188,0,0,1,188,1,188,3.2299999999999985e-143,393.0,188,1.0,<=>
1227,STMUK_0257,STM14_0300,100.0,267,0,0,1,267,1,267,0.0,544.0,267,1.0,<=>
1235,STMUK_0258,STM14_0301,100.0,304,0,0,1,304,1,304,0.0,621.0,304,1.0,<=>
